bodyId,type,instance,somaSide,nt
60054,FB1E_a,FB1E_a_L,L,glutamate
60086,hDeltaJ,hDeltaJ_11_C9,L,acetylcholine
60215,FC1B,FC1B_C9_L,L,acetylcholine
60323,FC1A,FC1A_C3_R,R,acetylcholine
60361,PFNa,PFNa(PB03)_R4_C7,R,acetylcholine
60365,FB1A,FB1A_L,L,glutamate
60370,vDeltaE,vDeltaE_C8,R,acetylcholine
60381,FB7J,FB7J_R,R,glutamate
60449,PFNp_c,PFNp_c,R,acetylcholine
60474,FC3_b,FC3_b_C6_L,L,acetylcholine
60481,PFNp_a,PFNp_a,R,acetylcholine
60586,FC3_a,FC3_a_C2_L,L,acetylcholine
60670,FC2C,FC2C_C1_R,R,acetylcholine
61234,PFNp_c,PFNp_c,R,acetylcholine
61273,ER1_b,ER1_b_L,L,gaba
61278,vDeltaG,vDeltaG_C4,R,acetylcholine
61290,PFNp_c,PFNp_c,R,acetylcholine
61296,vDeltaG,vDeltaG_C4,L,acetylcholine
61398,FR1,FR1(FQ4)_C8_L,L,acetylcholine
61451,hDeltaL,hDeltaL_03_C3,R,acetylcholine
61553,PFR_a,PFR_a(PB11a)_R2_C8,R,unclear
61568,FC1D,FC1D_C3_R,R,acetylcholine
61590,EL,EL_R,R,octopamine
61704,FB2M_a,FB2M_a_L,L,glutamate
61731,FC3_c,FC3_c_C4_L,L,acetylcholine
61845,EL,EL_L,L,octopamine
61871,FB5Z,FB5Z_L,L,glutamate
61930,FC1C_b,FC1C_C3_R,R,acetylcholine
61978,FC1D,FC1D_C7_L,L,acetylcholine
62020,FB8I,FB8I_R,R,glutamate
62193,FB6P,FB6P_L,L,glutamate
62262,FC1C_b,FC1C_C3_L,L,acetylcholine
62443,FC1F,FC1F_C7_L,L,acetylcholine
62463,PFNa,PFNa(PB03)_L6_C5,L,acetylcholine
62570,FB6T,FB6T_L,L,glutamate
62712,FC1E,FC1E_C3_R,R,acetylcholine
62732,FB1D,FB1D_R,R,glutamate
62790,FS1A_a,FS1A_a_C8_R,R,acetylcholine
62821,FC1D,FC1D_C8_R,R,acetylcholine
62962,FC3_b,FC3_b_C8_R,R,acetylcholine
63122,FB5V_c,FB5V_c_L,L,glutamate
63179,hDeltaJ,hDeltaJ_02_C2,R,acetylcholine
63261,vDeltaG,vDeltaG_C6,L,acetylcholine
63277,hDeltaF,hDeltaF_05_C2b,R,acetylcholine
63324,vDeltaJ,vDeltaJ_C2,L,acetylcholine
63395,FB5W_a,FB5W_a_R,R,glutamate
63612,vDeltaE,vDeltaE_C3,L,acetylcholine
63635,vDeltaG,vDeltaG_C4,L,acetylcholine
63639,FB8E,FB8E_R,R,glutamate
63652,FS1B_a,FS1B_a_C8_L,L,acetylcholine
63782,ER3d_c,ER3d_c_L,L,gaba
63838,FC1D,FC1D_C9_L,L,acetylcholine
63998,FB3C,FB3C_R,R,gaba
64029,PFNa,PFNa(PB03)_L6_C5,L,acetylcholine
64139,FC1C_a,FC1C_a_C1_R,R,acetylcholine
64270,FC2C,FC2C_C8_L,L,acetylcholine
64298,PFNp_b,PFNp_b,L,acetylcholine
64325,FB6K,FB6K_R,R,glutamate
64365,FS2,FS2_C8_L,L,acetylcholine
64416,vDeltaE,vDeltaE_C3,R,acetylcholine
64464,FS1B_a,FS1B_a_C2_R,R,acetylcholine
64468,vDeltaK,vDeltaK_C3,R,acetylcholine
64541,PFNa,PFNa(PB03)_L4_C3,L,acetylcholine
64591,FC1E,FC1E_C4_L,L,acetylcholine
64684,FC3_c,FC3_c_C9_L,L,acetylcholine
64842,FC1E,FC1E_C1_R,R,acetylcholine
64956,FB7B,FB7B_L,L,unclear
65000,FB7D_b,FB7D_b_L,L,glutamate
65047,FB6X,FB6X_L,L,glutamate
65054,vDeltaL,vDeltaL_C6,R,acetylcholine
65085,vDeltaD,vDeltaD_C8,R,acetylcholine
65180,PFNm_a,PFNm_a_L2_C1,L,acetylcholine
65187,FB7K,FB7K_R,R,glutamate
65579,FC3_a,FC3_a_C4_R,R,acetylcholine
65657,vDeltaI_a,vDeltaI_a_C2,L,acetylcholine
65705,FB5Q,FB5Q_L,L,glutamate
65722,PFNp_e,PFNp_e,R,acetylcholine
65947,FC1F,FC1F_C4_L,L,acetylcholine
66205,FC3_c,FC3_c_C4_R,R,acetylcholine
66230,FS1A_a,FS1A_a_C1_R,R,acetylcholine
66246,vDeltaH,vDeltaH_C5,L,acetylcholine
66309,FC1D,FC1D_C6_L,L,acetylcholine
66342,FS1B_b,FS1B_b_C2_R,R,acetylcholine
66418,FC3_b,FC3_b_C9_L,L,acetylcholine
66479,FC1C_a,FC1C_a_C6_R,R,acetylcholine
66561,vDeltaI_b,vDeltaI_b_C0,R,acetylcholine
66644,hDeltaJ,hDeltaJ_10_C8,L,acetylcholine
66695,FB5D,FB5D_L,L,glutamate
66718,FB6T,FB6T_R,R,glutamate
66750,FC2C,FC2C_C4_R,R,acetylcholine
66823,FB1I,FB1I_R,R,glutamate
66841,PFNa,PFNa(PB03)_L9_C9,L,acetylcholine
66864,FS2,FS2_C8_R,R,acetylcholine
66977,FB5G_a,FB5G_a_R,R,glutamate
67006,FC1F,FC1F_C8_L,L,acetylcholine
67019,PFNa,PFNa(PB03)_R4_C7,R,acetylcholine
67024,FC1D,FC1D_C2_L,L,acetylcholine
67047,vDeltaG,vDeltaG_C9,R,acetylcholine
67055,hDeltaL,hDeltaL_04_C4,R,acetylcholine
67167,hDeltaA,hDeltaA_03_C3,R,acetylcholine
67174,ER1_a,ER1_a_R,R,gaba
67241,FB5Q,FB5Q_L,L,glutamate
67250,FC1B,FC1B_C7_L,L,acetylcholine
67303,FB8B,FB8B_R,R,glutamate
67361,FC2B,FC2B_C2_R,R,acetylcholine
67397,FB7M,FB7M_L,L,glutamate
67456,FC1B,FC1B_C4_L,L,acetylcholine
67598,PFNp_c,PFNp_c,L,acetylcholine
67717,FC1C_a,FC1C_a_C8_R,R,acetylcholine
67741,FC2B,FC2B_C6_R,R,acetylcholine
68039,FC1B,FC1B_C1_R,R,acetylcholine
68121,FC1F,FC1F_C3_L,L,acetylcholine
68196,SAF,SAF(FB9)_L,L,glutamate
68225,FB1F,FB1F_R,R,glutamate
68268,FB4P_a,FB4P_a_L,L,glutamate
68271,FC2B,FC2B_C7_L,L,acetylcholine
68360,FS4A,FS4A_C8_R,R,acetylcholine
68387,IbSpsP,IbSpsP(PB17)_L3,L,acetylcholine
68391,FB8F_b,FB8F_b_L,L,glutamate
68438,PFNp_a,PFNp_a,R,acetylcholine
68502,FC2C,FC2C_C1_L,L,acetylcholine
68579,FC2C,FC2C_C5_R,R,acetylcholine
68672,FB4Q_c,FB4Q_c_L,L,glutamate
68775,hDeltaD,hDeltaD_08_C5,L,acetylcholine
68834,FS2,FS2_C9_L,L,acetylcholine
68841,FB8C,FB8C_L,L,glutamate
68889,FR1,FR1(FQ4)_C1_R,R,acetylcholine
68917,FB5B,FB5B_R,R,glutamate
69064,PFR_a,PFR_a(PB11a)_R1_C1_irreg,L,unclear
69106,FC1E,FC1E_C2_R,R,acetylcholine
69262,PFNp_c,PFNp_c,R,acetylcholine
69315,FC1C_b,FC1C_C6_R,R,acetylcholine
69319,ER1_a,ER1_a_R,R,gaba
69343,FB6Q,FB6Q_L,L,glutamate
69454,ER3a_d,ER3a_d_L,L,gaba
69515,PFNd,PFNd(PB04)_R4_C6,R,acetylcholine
69541,PFNm_a,PFNm_a_R4_C7,R,acetylcholine
69599,PFNp_e,PFNp_e,L,acetylcholine
69684,FB5O,FB5O_R,R,glutamate
69704,hDeltaI,hDeltaI_02_C2,R,acetylcholine
69783,FC,FC1C(?)_C3_L,L,acetylcholine
69923,FC1F,FC1F_C1_R,R,acetylcholine
69938,IbSpsP,IbSpsP(PB17)_L9,L,acetylcholine
69954,hDeltaC,hDeltaC_05_C5,R,acetylcholine
70230,PFNp_c,PFNp_c,R,acetylcholine
70279,FB5W_a,FB5W_a_R,R,glutamate
70307,PFNa,PFNa(PB03)_L7_C6,L,acetylcholine
70329,hDeltaJ,hDeltaJ_07_C6a,R,acetylcholine
70533,PFNa,PFNa(PB03)_R7_C4,R,acetylcholine
70573,FB5G_c,FB5G_c_L,L,glutamate
70621,FS1A_a,FS1A_a_C4_L,L,acetylcholine
70713,vDeltaD,vDeltaD_C6,R,acetylcholine
70716,vDeltaI_b,vDeltaI_b_C5,L,acetylcholine
70894,PFNa,PFNa(PB03)_L4_C3,L,acetylcholine
71015,FC1E,FC1E_C3_R,R,acetylcholine
71018,vDeltaC,vDeltaC_C3,R,acetylcholine
71042,vDeltaI_a,vDeltaI_a_C3,L,acetylcholine
71081,FB5B,FB5B_R,R,glutamate
71154,vDeltaB,vDeltaB_C6,R,acetylcholine
71302,FS1A_b,FS1A_b_C2_R,R,acetylcholine
71363,FS2,FS2_C6_L,L,acetylcholine
71397,FC1C_b,FC1C_C8_R,R,acetylcholine
71503,ER1_c,ER1_c_R,R,gaba
71612,FS1B_a,FS1B_a_C2_R,R,acetylcholine
71718,FC3_b,FC3_b_C7_R,R,acetylcholine
71747,PFNm_a,PFNm_a_R6_C5,R,acetylcholine
71752,PFNp_a,PFNp_a,L,acetylcholine
71769,FB4R,FB4R_R,R,glutamate
71779,hDeltaL,hDeltaL_12_C10,L,acetylcholine
71855,FC2A,FC2A_C3_L,L,acetylcholine
71959,vDeltaJ,vDeltaJ_C7,R,acetylcholine
71991,IbSpsP,IbSpsP(PB17)_L9,L,acetylcholine
72133,vDeltaF,vDeltaF_C0,L,acetylcholine
72143,PFNp_c,PFNp_c,L,acetylcholine
72145,FB7C,FB7C_R,R,glutamate
72390,FC1E,FC1E_C8_R,R,acetylcholine
72430,FB2C,FB2C_R,R,glutamate
72472,PFNm_b,PFNm_b_R9_C1,R,acetylcholine
72491,ER1_c,ER1_c_R,R,gaba
72669,PFNp_e,PFNp_e,R,acetylcholine
72824,ER3a_a,ER3a_a_R,R,gaba
72892,FB5B,FB5B_L,L,glutamate
72902,FC1E,FC1E_C6_L,L,acetylcholine
72957,hDeltaJ,hDeltaJ_12_C10,L,acetylcholine
73110,FB6J,FB6J_R,R,glutamate
73112,FB8E,FB8E_L,L,glutamate
73114,PFNp_c,PFNp_c,R,acetylcholine
73244,FC1C_b,FC1C_C2_R,R,acetylcholine
73285,vDeltaB,vDeltaB_C7,L,acetylcholine
73312,FS1A_c,FS1A_c_C3_L,L,acetylcholine
73758,FB5J,FB5J_R,R,glutamate
73853,hDeltaI,hDeltaI_13_C11,L,acetylcholine
73908,vDeltaH,vDeltaH_C5,R,acetylcholine
74326,FC2B,FC2B_C8_L,L,acetylcholine
74349,FC3_c,FC3_c_C7_L,L,acetylcholine
74366,PFNp_c,PFNp_c,L,acetylcholine
74439,FS1A_c,FS1A_c_C9_L,L,acetylcholine
74480,FC2C,FC2C_C9_R,R,acetylcholine
74666,hDeltaE,hDeltaE_08_C5,L,acetylcholine
74669,FB7F,FB7F_L,L,glutamate
74836,PFNa,PFNa(PB03)_R3_C8,R,acetylcholine
74917,PFR_a,PFR_a(PB11a)_R5_C5,R,unclear
74988,PFNp_e,PFNp_e,L,acetylcholine
74990,FB1B,FB1B_L,L,glutamate
75125,FB8G,FB8G_R,R,glutamate
75141,vDeltaG,vDeltaG_C5,L,acetylcholine
75558,FC1A,FC1A_C5_R,R,acetylcholine
75581,FC1B,FC1B_C7_R,R,acetylcholine
75598,PFNa,PFNa(PB03)_R8_C3,R,acetylcholine
75614,FB5E,FB5E_R,R,glutamate
75651,PFNa,PFNa(PB03),R,acetylcholine
75669,vDeltaD,vDeltaD_C3,R,acetylcholine
75688,hDeltaJ,hDeltaJ_03_C3,R,acetylcholine
75724,PFNm_a,PFNm_a_R5_C6,R,acetylcholine
75781,vDeltaD,vDeltaD_C3,R,acetylcholine
75789,FB2C,FB2C_R,R,glutamate
76194,PEN_a(PEN1),PEN_a(PB06a)_R5,R,acetylcholine
76200,FB7E,FB7E_R,R,glutamate
76412,FB5K,FB5K_R,R,glutamate
76492,PFNp_c,PFNp_c,R,acetylcholine
76506,vDeltaI_a,vDeltaI_a_C6,R,acetylcholine
76845,FC1C_b,FC1C_C1_R,R,acetylcholine
76931,PFL1,PFL1(PB12a)_R4_C5,R,acetylcholine
76941,FS2,FS2_C2_R,R,acetylcholine
77025,FS3_c,FS3_c_C8_R,R,acetylcholine
77090,hDeltaM,hDeltaM_C5,L,acetylcholine
77211,PFNm_a,PFNm_a_R9_C1,R,acetylcholine
77246,FS1A_a,FS1A_a_C1_R,R,acetylcholine
77285,PFNa,PFNa(PB03)_L8_C7,L,acetylcholine
77311,FB2F_a,FB2F_a_L,L,glutamate
77360,PFNd,PFNd(PB04)_R6_C4,R,acetylcholine
77770,FC1E,FC1E_C7_L,L,acetylcholine
77801,PFNm_a,PFNm_a_R6_C5,R,acetylcholine
77821,vDeltaK,vDeltaK_C8,R,acetylcholine
77864,vDeltaC,vDeltaC_C5,R,acetylcholine
77911,FC3_a,FC3_a_C6_R,R,acetylcholine
78121,PFNp_c,PFNp_c,R,acetylcholine
78294,FB5Z,FB5Z_R,R,glutamate
78331,FB2L,FB2L_R,R,glutamate
78549,FC3_b,FC3_b_C3_R,R,acetylcholine
78577,FB5G_b,FB5G_b_L,L,glutamate
78718,FC1E,FC1E_C3_L,L,acetylcholine
79146,vDeltaE,vDeltaE_C0,L,acetylcholine
79204,FC2C,FC2C_C3_L,L,acetylcholine
79273,FB5X,FB5X_L,L,glutamate
79427,FB7I,FB7I_L,L,glutamate
79549,PFL3,PFL3(PB12c)_R7_C1,R,acetylcholine
79615,PFR_b,PFR_b(PB11b)_L1_C9_irreg,L,acetylcholine
79639,PFNm_a,PFNm_a_R3_C8,R,acetylcholine
79788,vDeltaJ,vDeltaJ_C0,R,acetylcholine
79839,hDeltaI,hDeltaI_11_C9,L,acetylcholine
79948,FB7E,FB7E_R,R,glutamate
80130,hDeltaC,hDeltaC_11_C9,L,acetylcholine
80388,PFNp_e,PFNp_e,L,acetylcholine
80415,FB4A_b,FB4A_b_R,R,glutamate
80453,PFNd,PFNd(PB04)_R4_C6,R,acetylcholine
80474,FB2G_b,FB2G_b_L,L,glutamate
80549,FB7H,FB7H_R,R,glutamate
80750,hDeltaJ,hDeltaJ_13_C11,L,acetylcholine
80867,ER1_a,ER1_a_R,R,gaba
80871,vDeltaC,vDeltaC_C6,R,acetylcholine
81159,PEG,PEG(PB07)_L5,L,acetylcholine
81176,FC1C_a,FC1C_a_C5_R,R,acetylcholine
81247,vDeltaI_b,vDeltaI_b_C3,R,acetylcholine
81334,FB8C,FB8C_R,R,glutamate
81417,vDeltaK,vDeltaK_C2,L,acetylcholine
81432,PFNa,PFNa(PB03)_L8_C7,L,acetylcholine
81527,vDeltaI_b,vDeltaI_b_C4,L,acetylcholine
81605,vDeltaC,vDeltaC_C7,L,acetylcholine
81910,vDeltaE,vDeltaE_C9,R,acetylcholine
82111,FB8G,FB8G_L,L,glutamate
82236,FC,FC1C(?)_C4_R,R,acetylcholine
82261,FB5X,FB5X_R,R,glutamate
82293,FC2B,FC2B_C5_L,L,acetylcholine
82342,FB4E_c,FB4E_c_L,L,glutamate
82613,hDeltaI,hDeltaI_06_C5,R,acetylcholine
82637,FC1C_b,FC1C_C5_R,R,acetylcholine
82772,PFNa,PFNa(PB03)_R4_C7,R,acetylcholine
82884,FC3_a,FC3_a_C7_L,L,acetylcholine
83319,FB5G_a,FB5G_a_L,L,glutamate
83388,FB7E,FB7E_L,L,glutamate
83473,vDeltaB,vDeltaB_C3,R,acetylcholine
83478,PFNp_c,PFNp_c,R,acetylcholine
83510,vDeltaB,vDeltaB_C3,L,acetylcholine
83709,FB7D_a,FB7D_a_R,R,glutamate
83804,FC1A,FC1A_C6_R,R,acetylcholine
83827,FB2F_c,FB2F_c_R,R,glutamate
84064,PFNp_c,PFNp_c,L,acetylcholine
84203,FB1F,FB1F_L,L,glutamate
84217,FB5X,FB5X_R,R,glutamate
84256,vDeltaH,vDeltaH_C5,R,acetylcholine
84296,FB3C,FB3C_L,L,gaba
84305,FB4Q_c,FB4Q_c_R,R,glutamate
84617,PFNp_a,PFNp_a,R,acetylcholine
84661,FB7I,FB7I_R,R,glutamate
84708,FC1C_b,FC1C_C6_L,L,acetylcholine
84758,EPG,EPG(PB08)_L7,L,acetylcholine
84766,FB7J,FB7J_L,L,glutamate
84873,hDeltaJ,hDeltaJ_08_C7a,L,acetylcholine
85234,vDeltaB,vDeltaB_C3,R,acetylcholine
85331,vDeltaB,vDeltaB_C2,L,acetylcholine
85400,FC2B,FC2B_C7_R,R,acetylcholine
85456,vDeltaB,vDeltaB_C5,L,acetylcholine
85527,FR1,FR1(FQ4)_C8_R,R,acetylcholine
85745,FC3_b,FC3_b_C1_R,R,acetylcholine
86000,vDeltaC,vDeltaC_C0,R,acetylcholine
86722,FS1A_a,FS1A_a_C7_R,R,acetylcholine
87121,FB5X,FB5X_L,L,glutamate
87610,FC1C_a,FC1C_a_C9_L,L,acetylcholine
87630,FC2B,FC2B_C3_L,L,acetylcholine
87815,FC3_c,FC3_c_C2_L,L,acetylcholine
88014,PFR_a,PFR_a(PB11a)_L4_C4,L,unclear
88289,FS3_a,FS3_a_C8_L,L,acetylcholine
88342,EPG,EPG(PB08)_L3,L,acetylcholine
88378,FS1B_b,FS1B_b_C3_L,L,acetylcholine
88578,vDeltaI_a,vDeltaI_a_C5,L,acetylcholine
88730,FS3_a,FS3_a_C2_R,R,acetylcholine
88795,FC1F,FC1F_C3_R,R,acetylcholine
88904,hDeltaE,hDeltaE_04_C3,R,acetylcholine
89048,FS3_a,FS3_a_C9_L,L,acetylcholine
89155,FB7G,FB7G_L,L,glutamate
89191,FB4D_b,FB4D_b_R,R,glutamate
89221,FS4C,FS4C_C1_R,R,acetylcholine
89635,FC2B,FC2B_C3_R,R,acetylcholine
89657,FC1C_a,FC1C_a_C4_L,L,acetylcholine
89937,FB5G_b,FB5G_b_R,R,glutamate
90155,FC1D,FC1D_C3_R,R,acetylcholine
90194,vDeltaI_b,vDeltaI_b_C7,R,acetylcholine
90201,vDeltaH,vDeltaH_C3,L,acetylcholine
90331,FC1C_a,FC1C_a_C2_R,R,acetylcholine
90386,vDeltaL,vDeltaL_C2,L,acetylcholine
90497,FC3_a,FC3_a_C3_L,L,acetylcholine
90574,PFR_a,PFR_a(PB11a)_L3_C3,L,unclear
90587,SAF,SAF(FB9)_R,R,glutamate
90634,hDeltaJ,hDeltaJ_12_C10,L,acetylcholine
90638,SAF,SAF(FB9)_L,L,glutamate
90697,FB8C,FB8C_L,L,glutamate
90896,FB5W_a,FB5W_a_L,L,glutamate
90924,vDeltaC,vDeltaC_C0,R,acetylcholine
91004,hDeltaJ,hDeltaJ_10_C8,L,acetylcholine
91269,vDeltaD,vDeltaD_C0,R,acetylcholine
91360,FS2,FS2_C2_R,R,acetylcholine
91507,FB5Z,FB5Z_L,L,glutamate
91537,FC2C,FC2C_C5_L,L,acetylcholine
91633,FB2K,FB2K_L,L,glutamate
91780,FS2,FS2_C1_R,R,acetylcholine
91820,FS1A_c,FS1A_c_C4_L,L,acetylcholine
91835,FB7D_b,FB7D_b_R,R,glutamate
91870,vDeltaI_b,vDeltaI_b_C7,L,acetylcholine
92081,FB6R,FB6R_L,L,glutamate
92115,SA3,SA3_bilateral_R,R,glutamate
92188,EPG,EPG(PB08)_R7,R,acetylcholine
92208,FS1B_b,FS1B_b_C1_R,R,acetylcholine
92330,hDeltaI,hDeltaI_05_C4,R,acetylcholine
92417,vDeltaJ,vDeltaJ_C7,L,acetylcholine
92446,FS1A_c,FS1A_c_C5_R,R,acetylcholine
92514,FC1A,FC1A_C4_R,R,acetylcholine
92517,FS1B_a,FS1B_a_C4_R,R,acetylcholine
92564,FB8E,FB8E_R,R,glutamate
92576,FB8G,FB8G_R,R,glutamate
92611,FC1A,FC1A_C5_L,L,acetylcholine
92664,FC1A,FC1A_C7_R,R,acetylcholine
92683,FB4A_a,FB4A_a_L,L,glutamate
92734,FB5G_a,FB5G_a_R,R,glutamate
92797,vDeltaA_b,vDeltaA_b_C2,L,acetylcholine
93067,FB4E_c,FB4E_c_R,R,glutamate
93186,PFNp_c,PFNp_c,L,acetylcholine
93284,vDeltaD,vDeltaD_C4,L,acetylcholine
93348,FB1E_a,FB1E_a_L,L,glutamate
93538,FS1B_a,FS1B_a_C8_R,R,acetylcholine
93886,FS2,FS2_C9_L,L,acetylcholine
94100,FC1F,FC1F_C6_R,R,acetylcholine
94152,vDeltaI_b,vDeltaI_b_C5,R,acetylcholine
94332,vDeltaB,vDeltaB_C2,L,acetylcholine
94391,P6-8P9,P6-8P9(PB14)_L,L,glutamate
94433,FR1,FR1(FQ4)_C1_L,L,acetylcholine
94487,IbSpsP,IbSpsP(PB17)_R5,R,acetylcholine
94528,FB4Q_b,FB4Q_b_L,L,glutamate
94739,FB7E,FB7E_L,L,glutamate
94805,FC1D,FC1D_C6_R,R,acetylcholine
94980,IbSpsP,IbSpsP(PB17)_R3,R,acetylcholine
95015,vDeltaI_b,vDeltaI_b_C3,R,acetylcholine
95025,FB4E_b,FB4E_b_R,R,glutamate
95207,FS1B_b,FS1B_b_C9_L,L,acetylcholine
95377,FS1A_b,FS1A_b_C6_R,R,acetylcholine
95713,FC2C,FC2C_C4_L,L,acetylcholine
95935,FB4Z_c,FB4Z_c_R,R,glutamate
96000,vDeltaA_b,vDeltaA_b_C3,R,acetylcholine
96115,FB6S,FB6S_L,L,glutamate
96116,FS4C,FS4C_C9_L,L,acetylcholine
96270,FB2K,FB2K_L,L,glutamate
96384,FC2B,FC2B_C5_R,R,acetylcholine
96745,FB6U,FB6U_L,L,glutamate
97083,PFNa,PFNa(PB03)_R2_C9,R,acetylcholine
97092,FS3_b,FS3_b_C1_R,R,acetylcholine
97122,FB2K,FB2K_R,R,glutamate
97443,FC2B,FC2B_C8_L,L,acetylcholine
97512,IbSpsP,IbSpsP(PB17)_R4/5,R,acetylcholine
97523,FB2K,FB2K_L,L,glutamate
97590,FB2L,FB2L_R,R,glutamate
97678,PFNv,PFNv(PB05)_L6_C5,L,acetylcholine
97946,vDeltaI_b,vDeltaI_b_C0,L,acetylcholine
98136,FB2K,FB2K_L,L,glutamate
98337,PFNa,PFNa(PB03)_R4_C7,R,acetylcholine
98374,vDeltaM,vDeltaM_C2,L,acetylcholine
98391,PFNa,PFNa(PB03)_L6_C5,L,acetylcholine
98430,PFNp_e,PFNp_e,L,acetylcholine
98457,vDeltaC,vDeltaC_C0,L,acetylcholine
98471,PFNp_a,PFNp_a,L,acetylcholine
98544,FR1,FR1(FQ4)_C4_R,R,acetylcholine
98874,PFNd,PFNd(PB04)_L8_C7,L,acetylcholine
99028,FB2J_a,FB2J_a_R,R,glutamate
99284,FS3_a,FS3_a_C1_R,R,acetylcholine
99299,FB2C,FB2C_L,L,glutamate
99346,FB2K,FB2K_R,R,glutamate
99513,FB7D_a,FB7D_a_L,L,glutamate
99693,vDeltaK,vDeltaK_C2,L,acetylcholine
99820,FC2B,FC2B_C4_L,L,acetylcholine
99942,PFNp_a,PFNp_a,R,acetylcholine
100217,FB3C,FB3C_R,R,gaba
100304,FB4E_a,FB4E_a_L,L,glutamate
100451,SAF,SAF(FB9)_R,R,glutamate
100513,SA2_a,SA2_a_cont_L,L,glutamate
100586,FB4A_a,FB4A_a_L,L,glutamate
100809,PEG,PEG(PB07)_L7,L,acetylcholine
100824,vDeltaK,vDeltaK_C0,R,acetylcholine
101011,FC2C,FC2C_C6_R,R,acetylcholine
101052,FB4E_b,FB4E_b_R,R,glutamate
101125,PFNm_a,PFNm_a_R2_C9,R,acetylcholine
101212,FS1A_c,FS1A_c_C2_R,R,acetylcholine
101406,FB9A,FB9A_L,L,glutamate
101508,FB1B,FB1B_R,R,glutamate
101515,FB7F,FB7F_L,L,glutamate
101552,vDeltaF,vDeltaF_C7,L,acetylcholine
101754,FS1B_b,FS1B_b_C8_R,R,acetylcholine
101791,PFNp_e,PFNp_e,L,acetylcholine
101821,FS2,FS2_C3_R,R,acetylcholine
101898,PFNa,PFNa(PB03)_L4_C3,L,acetylcholine
102209,PFNa,PFNa(PB03)_L4_C3,L,acetylcholine
102316,FB3D,FB3D_R,R,glutamate
102359,vDeltaK,vDeltaK_C0,L,acetylcholine
102416,vDeltaK,vDeltaK_C3,R,acetylcholine
102438,FB7D_b,FB7D_b_R,R,glutamate
102689,PFNv,PFNv(PB05)_R9_C1,R,acetylcholine
102878,FB8I,FB8I_R,R,glutamate
102956,FB7D_a,FB7D_a_L,L,glutamate
103107,SA3,SA3_bilateral_L,L,glutamate
103306,FB2F_d,FB2F_d_L,L,glutamate
103466,FC2B,FC2B_C2_L,L,acetylcholine
103482,FC1F,FC1F_C8_R,R,acetylcholine
103526,FS1A_c,FS1A_c_C4_R,R,acetylcholine
103598,FS1B_b,FS1B_b_C4_L,L,acetylcholine
104007,FB5S,FB5S_R,R,glutamate
104220,FR1,FR1(FQ4)_C5_R,R,acetylcholine
104306,ER3a_a,ER3a_a_L,L,gaba
104316,SA3,SA3_bilateral_L,L,glutamate
104389,FS4B,FS4B_C9_L,L,acetylcholine
104473,PFNp_b,PFNp_b,R,acetylcholine
104593,FB2F_c,FB2F_c_L,L,glutamate
104985,FB6N,FB6N_R,R,glutamate
105012,SA2_b,SA2_b_cont_L,L,glutamate
105072,vDeltaC,vDeltaC_C3,L,acetylcholine
105078,FB6J,FB6J_R,R,glutamate
105369,FS4C,FS4C_C9_L,L,acetylcholine
105406,vDeltaI_a,vDeltaI_a_C6,L,acetylcholine
105436,FB5V_a,FB5V_a_R,R,glutamate
105582,SA2_a,SA2_a_cont_L,L,glutamate
105664,FS1A_c,FS1A_c_C3_R,R,acetylcholine
105775,FB4E_a,FB4E_a_L,L,glutamate
105904,FB2K,FB2K_L,L,glutamate
106016,vDeltaA_b,vDeltaA_b_C0,L,acetylcholine
106180,SA1_b,SA1_b_R,R,glutamate
106292,FC1D,FC1D_C4_R,R,acetylcholine
106414,FB7G,FB7G_R,R,glutamate
106494,FS4A,FS4A_C1_R,R,acetylcholine
106495,FC2B,FC2B_C6_R,R,acetylcholine
106555,vDeltaJ,vDeltaJ_C0,L,acetylcholine
106593,FB5V_c,FB5V_c_L,L,glutamate
106856,FS1A_b,FS1A_b_C6_L,L,acetylcholine
107195,EPG,EPG(PB08)_L5,L,acetylcholine
107492,FS1B_a,FS1B_a_C4_L,L,acetylcholine
107497,PFNp_e,PFNp_e,R,acetylcholine
107521,FC3_b,FC3_b_C2_L,L,acetylcholine
107571,PFNm_b,PFNm_b_L8_C7,L,acetylcholine
107690,FC2B,FC2B_C4_L,L,acetylcholine
108042,PFNp_b,PFNp_b,R,acetylcholine
108286,FC2C,FC2C_C7_R,R,acetylcholine
108332,PFNp_a,PFNp_a,L,acetylcholine
108415,hDeltaJ,hDeltaJ_09_C7b,L,acetylcholine
108478,PFL3,PFL3(PB12c)_L1_C3,L,acetylcholine
108566,SA3,SA3_bilateral_R,R,glutamate
108585,FB8I,FB8I_L,L,glutamate
108643,FC1E,FC1E_C6_R,R,acetylcholine
108738,vDeltaI_a,vDeltaI_a_C0,R,acetylcholine
108860,FB5V_a,FB5V_a_L,L,glutamate
109669,FB2K,FB2K_R,R,glutamate
109752,FC2C,FC2C_C9_R,R,acetylcholine
109806,PFNm_b,PFNm_b_L9_C9,L,acetylcholine
109866,hDeltaC,hDeltaC_12_C10,L,acetylcholine
110007,FB7C,FB7C_L,L,glutamate
110276,PFNp_b,PFNp_b,R,acetylcholine
110323,FC1B,FC1B_C3_R,R,acetylcholine
110382,SA2_a,SA2_a_cont_L,L,glutamate
110439,PFNp_c,PFNp_c,L,acetylcholine
110451,FB7D_b,FB7D_b_L,L,glutamate
