body_pre,body_post,weight
300334,95713,1
300334,95935,1
300334,101011,1
300334,105775,1
300334,530071,1
300334,533223,1
300334,547298,1
300334,550660,1
300334,565876,1
300334,580329,1
300334,515233,1
300334,516666,1
300334,518375,1
300334,519358,1
300334,524612,1
300334,524654,1
300334,527475,1
300334,154816,1
300334,155188,1
300334,162599,1
300334,163929,1
300334,171455,1
300334,171935,1
300334,193259,1
300334,513266,1
300334,134107,1
300334,151820,1
300334,154212,1
300336,160425,1
300336,178022,1
300336,13058,1
300336,84203,1
300336,182391,1
300336,204447,1
300336,227350,1
302843,65187,1
302843,105369,1
302843,27698,1
302843,192705,1
302843,193075,1
302843,515528,1
302843,515687,1
302843,535042,1
302843,156380,1
302843,160742,1
302843,164170,1
302843,175360,1
302843,187227,1
302843,142155,1
17143,131313,1
17143,140831,1
17143,164808,1
17143,167339,1
17143,553847,1
17143,541412,1
17143,114050,1
17143,19715,1
17143,20007,1
17143,23180,1
17143,25549,1
17143,27213,1
17143,15616,1
17143,19564,1
17143,47369,1
17143,52903,1
17143,57600,1
17143,75598,1
17143,173257,1
17143,180020,1
17143,190935,1
307621,13058,1
307621,12106,1
307621,17749,1
307621,15325,1
307621,70621,1
307621,66230,1
307621,67241,1
307621,70573,1
307621,40458,1
307621,46603,1
307621,56327,1
307621,57252,1
307621,544759,1
307621,548469,1
307621,549582,1
307621,552768,1
307621,249693,1
307621,525448,1
307621,134322,1
307621,139925,1
307621,146261,1
307621,146524,1
307621,151739,1
307621,154646,1
307621,156955,1
307621,238044,1
307621,76200,1
307621,78294,1
307621,95377,1
307621,103466,1
307621,116200,1
307621,134107,1
310736,27698,1
310736,47995,1
310736,13058,1
310736,134802,1
310736,145577,1
310736,156233,1
310736,157931,1
310736,128010,1
310736,105012,1
310736,110007,1
310736,125592,1
310736,127158,1
310736,182391,1
310736,204447,1
310736,208160,1
310736,222034,1
310736,258998,1
310736,517747,1
358638,16315,1
358638,160425,1
358638,163081,1
358638,165017,1
358638,190416,1
358638,200962,1
358638,75125,1
358638,83319,1
358638,121996,1
358638,136667,1
358638,24436,1
358638,54578,1
358638,23596,1
361803,10396,1
361803,11673,1
361803,13862,1
361803,46383,1
361803,48558,1
361803,50327,1
361803,50461,1
361803,51458,1
361803,56106,1
361803,30068,1
361803,31073,1
361803,32432,1
361803,33382,1
361803,35129,1
361803,35293,1
361803,41559,1
361803,42231,1
361803,20906,1
361803,21018,1
361803,21519,1
361803,25530,1
361803,26488,1
361803,26794,1
361803,27195,1
361803,27864,1
361803,19009,1
361803,19974,1
361803,20231,1
361803,20279,1
361803,56327,1
361803,57252,1
361803,57587,1
361803,61568,1
361803,61704,1
361803,61978,1
361803,62962,1
361803,66309,1
361803,97590,1
361803,99346,1
361803,71779,1
361803,71855,1
361803,73853,1
361803,77090,1
361803,77311,1
361803,94100,1
361803,97122,1
361803,97523,1
361803,520338,1
361803,521584,1
361803,522853,1
361803,523032,1
361803,523036,1
361803,524612,1
361803,530445,1
361803,238044,1
361803,512041,1
361803,518375,1
361803,518378,1
361803,518715,1
361803,519346,1
361803,519358,1
361803,124469,1
361803,126061,1
361803,130971,1
361803,138011,1
361803,139925,1
361803,140820,1
361803,170829,1
361803,174350,1
361803,102316,1
361803,103306,1
361803,105664,1
361803,112339,1
361803,114050,1
361803,117356,1
361803,117868,1
361803,119668,1
361803,533103,1
361803,546044,1
361803,552768,1
17078,521813,1
17078,533062,1
17078,556346,1
17078,519144,1
17078,519329,1
17078,520581,1
17078,521409,1
17078,56993,1
17078,81159,1
17078,88342,1
17078,25709,1
17078,25797,1
17078,26136,1
17078,29711,1
17078,34239,1
17078,36928,1
17078,38001,1
17078,18664,1
17078,19125,1
17078,19355,1
17078,19935,1
17078,20253,1
17078,20678,1
17078,21752,1
17078,23163,1
17078,18508,1
17061,549729,1
17061,529175,1
17061,531755,1
17061,533434,1
17061,524351,1
17061,524655,1
17061,524795,1
17061,524946,1
17061,524947,1
17061,525061,1
17061,525393,1
17061,521637,1
17061,521646,1
17061,521813,1
17061,522972,1
17061,522992,1
17061,523036,1
17061,524067,1
17061,520573,1
17061,520727,1
17061,519348,1
17061,519351,1
17061,519941,1
17061,514045,1
17061,514184,1
17061,515130,1
17061,515298,1
17061,515960,1
17061,517418,1
17061,517512,1
17061,517763,1
17061,270968,1
17061,512717,1
17061,513518,1
17061,126061,1
17061,127066,1
17061,127661,1
17061,182236,1
17061,190589,1
17061,204447,1
17061,209643,1
17061,230056,1
17061,258998,1
17061,152133,1
17061,158252,1
17061,167173,1
17061,171066,1
17061,171676,1
17061,177705,1
17061,132143,1
17061,135454,1
17061,144488,1
17061,144604,1
17061,114009,1
17061,114213,1
17061,121959,1
17061,123047,1
17061,99299,1
17061,100304,1
17061,101052,1
17061,102416,1
17061,105582,1
17061,108478,1
17061,84873,1
17061,85527,1
17061,89191,1
17061,90574,1
17061,92330,1
17061,93067,1
17061,96270,1
17061,80474,1
17061,69954,1
17061,70329,1
17061,72957,1
17061,75558,1
17061,75581,1
17061,57353,1
17061,58565,1
17061,61553,1
17061,61731,1
17061,66644,1
17061,69783,1
17061,46764,1
17061,51458,1
17061,51555,1
17061,51844,1
17061,52041,1
17061,41544,1
17061,41849,1
17061,43028,1
17061,43881,1
17061,43949,1
17061,44004,1
17061,75688,1
17061,80130,1
17061,35738,1
17061,35912,1
17061,38832,1
17061,39970,1
17061,32699,1
17061,35088,1
17061,35293,1
17061,30968,1
17061,31336,1
17061,31499,1
17061,31756,1
17061,26798,1
17061,27106,1
17061,27119,1
17061,29111,1
17061,29493,1
17061,29537,1
17061,30068,1
17061,30405,1
17061,23812,1
17061,24314,1
17061,24382,1
17061,24671,1
17061,25045,1
17061,25210,1
17061,26488,1
17061,26665,1
17061,20565,1
17061,20951,1
17061,21204,1
17061,21700,1
17061,22083,1
17061,22884,1
17061,23180,1
17061,14663,1
17061,17286,1
17061,17480,1
17061,18221,1
17061,19266,1
17061,19974,1
17061,20279,1
17061,13058,1
17061,13893,1
17061,14552,1
17061,10568,1
17061,11497,1
17024,541412,1
17024,524270,1
17024,514043,1
17024,521813,1
17024,82772,1
17024,98337,1
17024,123127,1
17024,168043,1
17024,170865,1
17024,171324,1
17024,178092,1
17024,181511,1
17024,191479,1
17024,199798,1
17024,203142,1
17024,217691,1
17024,15851,1
17024,16303,1
17024,16360,1
17024,30653,1
17024,40037,1
17024,53086,1
17024,55124,1
17024,25184,1
17024,29261,1
17016,520817,1
17016,43756,1
17016,45024,1
17016,28339,1
17016,12359,1
434891,18625,1
434891,25773,1
434891,32520,1
434891,34226,1
434891,39413,1
434891,49839,1
434891,52846,1
434891,55124,1
434891,70230,1
434891,131313,1
434891,139612,1
434891,141295,1
434891,155307,1
434891,75651,1
434891,94487,1
434891,112723,1
434891,513518,1
434891,166595,1
434891,177962,1
434891,189634,1
434891,191842,1
434891,521634,1
434891,523807,1
434891,541412,1
434891,556347,1
17000,523034,1
17000,523036,1
17000,155619,1
17000,191926,1
17000,361803,1
17000,99346,1
17000,138011,1
17000,13031,1
17000,47850,1
454614,11433,1
454614,11886,1
454614,12706,1
454614,18504,1
454614,18779,1
454614,19410,1
454614,15176,1
454614,17419,1
454614,25494,1
454614,26841,1
454614,27269,1
454614,28791,1
454614,30310,1
454614,31684,1
454614,40390,1
454614,22240,1
454614,22461,1
454614,23601,1
454614,24382,1
454614,24459,1
454614,24549,1
454614,24879,1
454614,20653,1
454614,41665,1
454614,43212,1
454614,47036,1
454614,50808,1
454614,76194,1
454614,512927,1
454614,520468,1
454614,522992,1
454614,526143,1
454614,529385,1
454614,514045,1
454614,514405,1
454614,517548,1
16973,540248,1
16973,547298,1
16973,533436,1
16973,534561,1
16973,536355,1
16973,537128,1
16973,525066,1
16973,526642,1
16973,518607,1
16973,518715,1
16973,519346,1
16973,519350,1
16973,522790,1
16973,523775,1
16973,523776,1
16973,524947,1
16973,147925,1
16973,151820,1
16973,154646,1
16973,155872,1
16973,177539,1
16973,513032,1
16973,515675,1
16973,515966,1
16973,129790,1
16973,132482,1
16973,146524,1
16973,169169,1
16973,172349,1
16973,108643,1
16973,111244,1
16973,117356,1
16973,118375,1
16973,119819,1
16973,121377,1
16973,99820,1
16973,101508,1
16973,103482,1
16973,104220,1
16973,69106,1
16973,69315,1
16973,70230,1
16973,71302,1
16973,72902,1
16973,77311,1
16973,77360,1
16973,92664,1
16973,94100,1
16973,95207,1
16973,98874,1
16973,99028,1
16973,99299,1
16973,67717,1
16973,68039,1
16973,80750,1
16973,81247,1
16973,81910,1
16973,82293,1
16973,91820,1
16973,91870,1
16973,92514,1
16973,63179,1
16973,64416,1
16973,66479,1
16973,66864,1
16973,67006,1
16973,58730,1
16973,59813,1
16973,60054,1
16973,60323,1
16973,61978,1
16973,62262,1
16973,62443,1
16973,62821,1
16973,56581,1
16973,57587,1
16973,58073,1
16973,58447,1
16973,36205,1
16973,36227,1
16973,38526,1
16973,48558,1
16973,48642,1
16973,53176,1
16973,54283,1
16973,55143,1
16973,32432,1
16973,32699,1
16973,33356,1
16973,46169,1
16973,46209,1
16973,46657,1
16973,46809,1
16973,48277,1
16973,48335,1
16973,48524,1
16973,26962,1
16973,27864,1
16973,28074,1
16973,21519,1
16973,22835,1
16973,23231,1
16973,23281,1
16973,23565,1
16973,25045,1
16973,25530,1
16973,26794,1
16973,20906,1
16973,18803,1
16973,19974,1
16973,13559,1
16973,13862,1
16973,15210,1
16973,18625,1
16973,10624,1
16973,11326,1
16973,11745,1
485278,12083,1
485278,12333,1
485278,13101,1
485278,10099,1
485278,11673,1
485278,14434,1
485278,15888,1
485278,16360,1
485278,23281,1
485278,17728,1
485278,18803,1
485278,19373,1
485278,23159,1
485278,35277,1
485278,35429,1
485278,36201,1
485278,23601,1
485278,24314,1
485278,28782,1
485278,30329,1
485278,31786,1
485278,69064,1
485278,69704,1
485278,44903,1
485278,47348,1
485278,48335,1
485278,56327,1
485278,43909,1
485278,94433,1
485278,95935,1
485278,96270,1
485278,101052,1
485278,79615,1
485278,128738,1
485278,136159,1
485278,124536,1
485278,124659,1
485278,125566,1
485278,114213,1
485278,123047,1
485278,123248,1
485278,139657,1
485278,148726,1
485278,149891,1
485278,159866,1
485278,170539,1
485278,173503,1
485278,513034,1
485278,194050,1
485278,298502,1
485278,580819,1
485278,581422,1
485278,530071,1
485278,533223,1
485278,536057,1
485278,520435,1
485278,522853,1
485278,524654,1
485278,524946,1
485278,526085,1
485278,515234,1
485278,518704,1
511777,10043,1
511777,12059,1
511777,12449,1
511777,21882,1
511777,26295,1
511777,27013,1
511777,14727,1
511777,19125,1
511777,20233,1
511777,20559,1
511777,20605,1
511777,21179,1
511777,21277,1
511777,30206,1
511777,30674,1
511777,36384,1
511777,38084,1
511777,43039,1
511777,44909,1
511777,515675,1
511777,517059,1
511777,519140,1
511777,527199,1
511777,556347,1
511777,512928,1
511777,513379,1
511778,10099,1
511778,11326,1
511778,14308,1
511778,14464,1
511778,14963,1
511778,16100,1
511778,20514,1
511778,20664,1
511778,20945,1
511778,19760,1
511778,19900,1
511778,20233,1
511778,20317,1
511778,17561,1
511778,19100,1
511778,21449,1
511778,22001,1
511778,26136,1
511778,26287,1
511778,26798,1
511778,26843,1
511778,26939,1
511778,27043,1
511778,31051,1
511778,27903,1
511778,28146,1
511778,29836,1
511778,37142,1
511778,40179,1
511778,34239,1
511778,34737,1
511778,35743,1
511778,37105,1
511778,44422,1
511778,104306,1
511778,119544,1
511778,58834,1
511778,61273,1
511778,68271,1
511778,71503,1
511778,72824,1
511778,80867,1
511778,81159,1
511778,88014,1
511778,52728,1
511778,56567,1
511778,58243,1
511778,235972,1
511778,511857,1
511778,513463,1
511778,515298,1
511778,515933,1
511778,516663,1
511778,174319,1
511778,525061,1
511778,526548,1
511778,530339,1
511778,531755,1
511778,532637,1
511778,535347,1
511778,568502,1
511778,520210,1
511778,520817,1
511778,522745,1
511778,523776,1
16908,544759,1
16908,588507,1
16908,934913,1
16908,525393,1
16908,525448,1
16908,530445,1
16908,533434,1
16908,524612,1
16908,524876,1
16908,524947,1
16908,525224,1
16908,520727,1
16908,521635,1
16908,524067,1
16908,524073,1
16908,518644,1
16908,518706,1
16908,518779,1
16908,520435,1
16908,520573,1
16908,520581,1
16908,513034,1
16908,514689,1
16908,517548,1
16908,212879,1
16908,220958,1
16908,256623,1
16908,307621,1
16908,179605,1
16908,194655,1
16908,210246,1
16908,156955,1
16908,157652,1
16908,158691,1
16908,159866,1
16908,160831,1
16908,161574,1
16908,170829,1
16908,147927,1
16908,148830,1
16908,151777,1
16908,153938,1
16908,155194,1
16908,146524,1
16908,147399,1
16908,124659,1
16908,136159,1
16908,137990,1
16908,144604,1
16908,145229,1
16908,113840,1
16908,119833,1
16908,119860,1
16908,120165,1
16908,95025,1
16908,96384,1
16908,101552,1
16908,104220,1
16908,106593,1
16908,87630,1
16908,92446,1
16908,92517,1
16908,93886,1
16908,84217,1
16908,85527,1
16908,71363,1
16908,71769,1
16908,73312,1
16908,78294,1
16908,79615,1
16908,80130,1
16908,82342,1
16908,83388,1
16908,67361,1
16908,67741,1
16908,68579,1
16908,68834,1
16908,58447,1
16908,61398,1
16908,61871,1
16908,66418,1
16908,66695,1
16908,48421,1
16908,55049,1
16908,55415,1
16908,56545,1
16908,58243,1
16908,46209,1
16908,42440,1
16908,25808,1
16908,28782,1
16908,31627,1
16908,31786,1
16908,33298,1
16908,33410,1
16908,39091,1
16908,39465,1
16908,24821,1
16908,24963,1
16908,25045,1
16908,25549,1
16908,23090,1
16908,23281,1
16908,23601,1
16908,23643,1
16908,23812,1
16908,24314,1
16908,24671,1
16908,19266,1
16908,17728,1
16908,17816,1
16908,13142,1
16908,13217,1
16908,13559,1
16908,10744,1
16908,11503,1
16908,11673,1
16908,12083,1
16908,10624,1
511841,11307,1
511841,16214,1
511841,47194,1
511841,53176,1
511841,55527,1
511841,59425,1
511841,70230,1
511841,72143,1
511841,77360,1
511841,190935,1
511841,191842,1
511841,202238,1
511841,123428,1
511841,163832,1
511841,164057,1
511841,167339,1
511841,179090,1
511841,185216,1
511841,536360,1
511841,512305,1
511841,513463,1
511841,523807,1
511841,527475,1
511841,535347,1
511842,83804,1
511842,84873,1
511842,34750,1
511842,79549,1
511842,20279,1
511842,30329,1
511842,177539,1
511842,523032,1
511844,11874,1
511844,12358,1
511844,20715,1
511844,23858,1
511844,34922,1
511844,43191,1
511844,45427,1
511844,52041,1
511844,61845,1
511844,67174,1
511844,14727,1
511844,14871,1
511844,19189,1
511844,20007,1
511844,544496,1
511844,514997,1
511844,519941,1
511844,520812,1
511844,521814,1
511844,523776,1
511844,527297,1
511844,543506,1
511846,10744,1
511846,11557,1
511846,13217,1
511846,13316,1
511846,10099,1
511846,10324,1
511846,21053,1
511846,22838,1
511846,20565,1
511846,20715,1
511846,15713,1
511846,16360,1
511846,17759,1
511846,19266,1
511846,28782,1
511846,29701,1
511846,30927,1
511846,26665,1
511846,27106,1
511846,27195,1
511846,27210,1
511846,27326,1
511846,27422,1
511846,27492,1
511846,28248,1
511846,22884,1
511846,23232,1
511846,23601,1
511846,23846,1
511846,24088,1
511846,25713,1
511846,25763,1
511846,26038,1
511846,36059,1
511846,38526,1
511846,39385,1
511846,39538,1
511846,31656,1
511846,32451,1
511846,33293,1
511846,33382,1
511846,35322,1
511846,35461,1
511846,35794,1
511846,35912,1
511846,54642,1
511846,54907,1
511846,56106,1
511846,44056,1
511846,45343,1
511846,48277,1
511846,48583,1
511846,51555,1
511846,53755,1
511846,54283,1
511846,41554,1
511846,43161,1
511846,43949,1
511846,80415,1
511846,82884,1
511846,84217,1
511846,89191,1
511846,90194,1
511846,91004,1
511846,92683,1
511846,69704,1
511846,71081,1
511846,71769,1
511846,73908,1
511846,75614,1
511846,76412,1
511846,76506,1
511846,57309,1
511846,59108,1
511846,59275,1
511846,59429,1
511846,60474,1
511846,66644,1
511846,69515,1
511846,115704,1
511846,123248,1
511846,124659,1
511846,108286,1
511846,108860,1
511846,113588,1
511846,95935,1
511846,100304,1
511846,100809,1
511846,101052,1
511846,101791,1
511846,105436,1
511846,106495,1
511846,106593,1
511846,161641,1
511846,163929,1
511846,153999,1
511846,158352,1
511846,159401,1
511846,159866,1
511846,139925,1
511846,140558,1
511846,145229,1
511846,145530,1
511846,145547,1
511846,146366,1
511846,147927,1
511846,148749,1
511846,126061,1
511846,131748,1
511846,133373,1
511846,134107,1
511846,136113,1
511846,136159,1
511846,137084,1
511846,512042,1
511846,195138,1
511846,197565,1
511846,209528,1
511846,220958,1
511846,238044,1
511846,270968,1
511846,164863,1
511846,173205,1
511846,174350,1
511846,174514,1
511846,174777,1
511846,175169,1
511846,175340,1
511846,177137,1
511846,536355,1
511846,536443,1
511846,548469,1
511846,550660,1
511846,580329,1
511846,581422,1
511846,515234,1
511846,516110,1
511846,517763,1
511846,520581,1
511846,521635,1
511846,521975,1
511846,524612,1
511846,531009,1
511847,10744,1
511847,12706,1
511847,13033,1
511847,13418,1
511847,14540,1
511847,16430,1
511847,19367,1
511847,56327,1
511847,57603,1
511847,57935,1
511847,58335,1
511847,58561,1
511847,59485,1
511847,62790,1
511847,64270,1
511847,35912,1
511847,39385,1
511847,39883,1
511847,41331,1
511847,52579,1
511847,54642,1
511847,54907,1
511847,55508,1
511847,22521,1
511847,22683,1
511847,22838,1
511847,23231,1
511847,24436,1
511847,25808,1
511847,26242,1
511847,27106,1
511847,22291,1
511847,79615,1
511847,83319,1
511847,101552,1
511847,104007,1
511847,113148,1
511847,129936,1
511847,132143,1
511847,141939,1
511847,78294,1
511847,68917,1
511847,69954,1
511847,73110,1
511847,74326,1
511847,74349,1
511847,77025,1
511847,516666,1
511847,518830,1
511847,530445,1
511847,516663,1
511847,142911,1
511847,145592,1
511847,159849,1
511847,178668,1
511847,215284,1
511847,307621,1
511857,11433,1
511857,35743,1
511857,19189,1
511857,19760,1
511857,20007,1
511857,22884,1
511857,72491,1
511857,39753,1
511857,41665,1
511857,49869,1
511857,52253,1
511857,511844,1
511857,515761,1
511857,517548,1
511857,520575,1
511857,521814,1
511857,522973,1
511857,525062,1
16869,556346,1
16869,174569,1
16869,179308,1
16869,194601,1
16869,62463,1
16869,98874,1
16869,108332,1
16869,123127,1
16869,49630,1
16869,52041,1
16869,57935,1
16869,11673,1
512041,11512,1
512041,12333,1
512041,12506,1
512041,10568,1
512041,18670,1
512041,19460,1
512041,13892,1
512041,14552,1
512041,15888,1
512041,16908,1
512041,17286,1
512041,17874,1
512041,24088,1
512041,24291,1
512041,25024,1
512041,25210,1
512041,25328,1
512041,25713,1
512041,22086,1
512041,22683,1
512041,22923,1
512041,23090,1
512041,23273,1
512041,23812,1
512041,23846,1
512041,42835,1
512041,43756,1
512041,43881,1
512041,44056,1
512041,33298,1
512041,33382,1
512041,39385,1
512041,41277,1
512041,41385,1
512041,41715,1
512041,26665,1
512041,27326,1
512041,28074,1
512041,30181,1
512041,31786,1
512041,76941,1
512041,79788,1
512041,82261,1
512041,84305,1
512041,85527,1
512041,88578,1
512041,68834,1
512041,71769,1
512041,75614,1
512041,59929,1
512041,65657,1
512041,46209,1
512041,47348,1
512041,51844,1
512041,56350,1
512041,56545,1
512041,58243,1
512041,58322,1
512041,58447,1
512041,97946,1
512041,101052,1
512041,102416,1
512041,112402,1
512041,90574,1
512041,91004,1
512041,91780,1
512041,115622,1
512041,117172,1
512041,118431,1
512041,162206,1
512041,162290,1
512041,162496,1
512041,163279,1
512041,164466,1
512041,164504,1
512041,164863,1
512041,166976,1
512041,146524,1
512041,152120,1
512041,155286,1
512041,156986,1
512041,160818,1
512041,161641,1
512041,161646,1
512041,162135,1
512041,124536,1
512041,127493,1
512041,128738,1
512041,129780,1
512041,130897,1
512041,133712,1
512041,146404,1
512041,167648,1
512041,167908,1
512041,168294,1
512041,168680,1
512041,177705,1
512041,179749,1
512041,183656,1
512041,184426,1
512041,170798,1
512041,171053,1
512041,171455,1
512041,171780,1
512041,172666,1
512041,174777,1
512041,176721,1
512041,517726,1
512041,519351,1
512041,521584,1
512041,513518,1
512041,515963,1
512041,516663,1
512041,184446,1
512041,192098,1
512041,204879,1
512041,231168,1
512041,512362,1
512041,513376,1
512041,532124,1
512041,533103,1
512041,533436,1
512041,536355,1
512041,558033,1
512041,580251,1
512041,524067,1
512041,524655,1
512041,530449,1
512041,588507,1
512042,14420,1
512042,15924,1
512042,16158,1
512042,17061,1
512042,17820,1
512042,19100,1
512042,12333,1
512042,13892,1
512042,19266,1
512042,19443,1
512042,19460,1
512042,31786,1
512042,33293,1
512042,35450,1
512042,36059,1
512042,37640,1
512042,42793,1
512042,43191,1
512042,43756,1
512042,24088,1
512042,25210,1
512042,27195,1
512042,27655,1
512042,28248,1
512042,28286,1
512042,29152,1
512042,30653,1
512042,20951,1
512042,22083,1
512042,23180,1
512042,23281,1
512042,51458,1
512042,52027,1
512042,52728,1
512042,52903,1
512042,54627,1
512042,55143,1
512042,55161,1
512042,55401,1
512042,45876,1
512042,44554,1
512042,44903,1
512042,64468,1
512042,65054,1
512042,69064,1
512042,70329,1
512042,71302,1
512042,71363,1
512042,72957,1
512042,74439,1
512042,55523,1
512042,56905,1
512042,57384,1
512042,58730,1
512042,59994,1
512042,60086,1
512042,62790,1
512042,62821,1
512042,91360,1
512042,91870,1
512042,92417,1
512042,92446,1
512042,103526,1
512042,108860,1
512042,75688,1
512042,75789,1
512042,77090,1
512042,78331,1
512042,84873,1
512042,90194,1
512042,116424,1
512042,118375,1
512042,121031,1
512042,124536,1
512042,129772,1
512042,134100,1
512042,137299,1
512042,139382,1
512042,111837,1
512042,112402,1
512042,113512,1
512042,148830,1
512042,165152,1
512042,165485,1
512042,168680,1
512042,169061,1
512042,169821,1
512042,169985,1
512042,170458,1
512042,151341,1
512042,152120,1
512042,155275,1
512042,164050,1
512042,177705,1
512042,177756,1
512042,181296,1
512042,183579,1
512042,172442,1
512042,173292,1
512042,174350,1
512042,174514,1
512042,174777,1
512042,175169,1
512042,176721,1
512042,177278,1
512042,171227,1
512042,171367,1
512042,171455,1
512042,171554,1
512042,171676,1
512042,171881,1
512042,517726,1
512042,518604,1
512042,515960,1
512042,188823,1
512042,191926,1
512042,209528,1
512042,300334,1
512042,512362,1
512042,513376,1
512042,515298,1
512042,515810,1
512042,183789,1
512042,525393,1
512042,526085,1
512042,529142,1
512042,532800,1
512042,533436,1
512042,524946,1
512042,525063,1
512042,518830,1
512042,520338,1
512042,520437,1
512042,521634,1
512042,521637,1
512042,521644,1
512042,536057,1
512042,536355,1
512042,558033,1
512042,565219,1
512042,581422,1
512042,588507,1
16818,524717,1
16818,520468,1
16818,23097,1
16818,29135,1
16818,38706,1
16818,39813,1
16818,14308,1
16818,16440,1
16818,17402,1
16818,19569,1
16818,454614,1
16818,515933,1
16818,20818,1
16818,20883,1
16818,22240,1
16818,19900,1
16818,20559,1
16818,12358,1
16818,12797,1
16818,13395,1
16818,13434,1
16800,532800,1
16800,513702,1
16800,517012,1
16800,518706,1
16800,520818,1
16800,523032,1
16800,526637,1
16800,531755,1
16800,58561,1
16800,63998,1
16800,72892,1
16800,115674,1
16800,159021,1
16800,173511,1
16800,512716,1
16800,43028,1
16800,46209,1
16800,47369,1
16800,48335,1
16800,51759,1
16800,57587,1
16800,32432,1
16800,34106,1
16800,34924,1
16800,40069,1
16800,41941,1
16800,22086,1
16800,22291,1
16800,23800,1
16800,25554,1
16800,25808,1
16800,26718,1
16800,27430,1
16800,28364,1
16800,16292,1
16800,19564,1
16800,20925,1
16800,14222,1
512179,10624,1
512179,10744,1
512179,11994,1
512179,17991,1
512179,18851,1
512179,15768,1
512179,15919,1
512179,16008,1
512179,17290,1
512179,12333,1
512179,13033,1
512179,13142,1
512179,13316,1
512179,13559,1
512179,13650,1
512179,14871,1
512179,23630,1
512179,25554,1
512179,26038,1
512179,26287,1
512179,26429,1
512179,26439,1
512179,26913,1
512179,19460,1
512179,22084,1
512179,22086,1
512179,22657,1
512179,22884,1
512179,23281,1
512179,23601,1
512179,42793,1
512179,41331,1
512179,31911,1
512179,32432,1
512179,33293,1
512179,35429,1
512179,35450,1
512179,28258,1
512179,31756,1
512179,31786,1
512179,56350,1
512179,56567,1
512179,58561,1
512179,58834,1
512179,59108,1
512179,59288,1
512179,60215,1
512179,61398,1
512179,43909,1
512179,45483,1
512179,46008,1
512179,46657,1
512179,47546,1
512179,48335,1
512179,53755,1
512179,55161,1
512179,109752,1
512179,110756,1
512179,115704,1
512179,125566,1
512179,126699,1
512179,139382,1
512179,106593,1
512179,78294,1
512179,80415,1
512179,84305,1
512179,91507,1
512179,95207,1
512179,96116,1
512179,100217,1
512179,100304,1
512179,61871,1
512179,68672,1
512179,69684,1
512179,69954,1
512179,71081,1
512179,71769,1
512179,73758,1
512179,175360,1
512179,178668,1
512179,162135,1
512179,163351,1
512179,163733,1
512179,165646,1
512179,172666,1
512179,141161,1
512179,145195,1
512179,149740,1
512179,152687,1
512179,154212,1
512179,155188,1
512179,539328,1
512179,544759,1
512179,556700,1
512179,565219,1
512179,567101,1
512179,580251,1
512179,521584,1
512179,524654,1
512179,527427,1
512179,529018,1
512179,533123,1
512179,535099,1
512179,513518,1
512179,514689,1
512179,515193,1
512179,515463,1
512179,517548,1
512179,518604,1
512179,518606,1
512179,520435,1
512179,231168,1
512179,284058,1
512179,485278,1
512179,512041,1
512179,512513,1
512179,513376,1
512305,13094,1
512305,11255,1
512305,15444,1
512305,16598,1
512305,17143,1
512305,18058,1
512305,18156,1
512305,18664,1
512305,18932,1
512305,19125,1
512305,19825,1
512305,23197,1
512305,23281,1
512305,23473,1
512305,20664,1
512305,20980,1
512305,21059,1
512305,22084,1
512305,25841,1
512305,26843,1
512305,28339,1
512305,29713,1
512305,39095,1
512305,25203,1
512305,69319,1
512305,71503,1
512305,46073,1
512305,46764,1
512305,50808,1
512305,51555,1
512305,58730,1
512305,58834,1
512305,42509,1
512305,45024,1
512305,45134,1
512305,514042,1
512305,514803,1
512305,515675,1
512305,517264,1
512305,520811,1
512305,258715,1
512305,513463,1
512305,71769,1
512305,72491,1
512305,104473,1
512305,117879,1
512305,131313,1
512305,173853,1
512305,173868,1
512305,190073,1
512305,524075,1
512305,526143,1
512305,533725,1
512305,556347,1
512319,11255,1
512319,11307,1
512319,11326,1
512319,17402,1
512319,18744,1
512319,12706,1
512319,13985,1
512319,14434,1
512319,15713,1
512319,16360,1
512319,19791,1
512319,23359,1
512319,25036,1
512319,513283,1
512319,514045,1
512319,516944,1
512319,84296,1
512319,88342,1
512319,117121,1
512319,173853,1
512319,76194,1
512319,517763,1
512362,13559,1
512362,14677,1
512362,15929,1
512362,26316,1
512362,21700,1
512362,24933,1
512362,25982,1
512362,43161,1
512362,47348,1
512362,47996,1
512362,51611,1
512362,52966,1
512362,32051,1
512362,34106,1
512362,65657,1
512362,66561,1
512362,78331,1
512362,90331,1
512362,102316,1
512362,136159,1
512362,138121,1
512362,139763,1
512362,141161,1
512362,145037,1
512362,146172,1
512362,148749,1
512362,113588,1
512362,117121,1
512362,124027,1
512362,190208,1
512362,258998,1
512362,485278,1
512362,513376,1
512362,156005,1
512362,158774,1
512362,164504,1
512362,170838,1
512362,178252,1
512362,179749,1
512362,182391,1
512362,518779,1
512362,535056,1
512362,543495,1
512513,14507,1
512513,15399,1
512513,15409,1
512513,15616,1
512513,13058,1
512513,11512,1
512513,11874,1
512513,16234,1
512513,16412,1
512513,16540,1
512513,18058,1
512513,18639,1
512513,19737,1
512513,20590,1
512513,20653,1
512513,20664,1
512513,20980,1
512513,19410,1
512513,23858,1
512513,24093,1
512513,24459,1
512513,25501,1
512513,25841,1
512513,26798,1
512513,27191,1
512513,33589,1
512513,41665,1
512513,27806,1
512513,28339,1
