body_pre,body_post,weight,type_pre,type_post
47996,543495,2,FC3_b,FC1F
47996,77090,2,FC3_b,hDeltaM
47996,69923,2,FC3_b,FC1F
47996,73244,2,FC3_b,FC1C_b
47996,46169,2,FC3_b,FC2A
47996,64139,2,FC3_b,FC1C_a
47996,15210,2,FC3_b,PFL3
45134,26843,2,ER3p_b,ER3w_b
45134,27013,2,ER3p_b,ER3m
45134,46341,2,ER3p_b,ER3w_b
45134,25297,2,ER3p_b,ER3w_a
45134,30443,2,ER3p_b,ER3a_c
45134,37817,2,ER3p_b,ER3d_e
45134,44422,2,ER3p_b,ER3m
45134,31681,2,ER3p_b,ER1_a
45134,33589,2,ER3p_b,ER3d_b
45134,30371,2,ER3p_b,ER1_a
45134,49378,2,ER3p_b,ER3d_c
45134,44830,2,ER3p_b,ER3d_e
45134,59337,2,ER3p_b,ER3w_b
45134,514803,2,ER3p_b,ER2_b
45134,517264,2,ER3p_b,ER3w_a
45134,513678,2,ER3p_b,ER3w_b
45134,526552,2,ER3p_b,ER3w_b
45151,32122,2,hDeltaF,hDeltaC
45151,32432,2,hDeltaF,hDeltaC
45151,20969,2,hDeltaF,hDeltaE
45151,52191,2,hDeltaF,hDeltaK
45151,56542,2,hDeltaF,hDeltaK
45151,80130,2,hDeltaF,hDeltaC
45155,23779,2,hDeltaE,PFGs
47859,519140,2,ER3d_c,EPG
47859,544496,2,ER3d_c,ER3a_c
47859,511778,2,ER3d_c,EL
47859,512305,2,ER3d_c,EPG
47859,512514,2,ER3d_c,EPG
47859,58834,2,ER3d_c,EL
47859,514126,2,ER3d_c,EPG
47859,41665,2,ER3d_c,ER3a_c
47859,46764,2,ER3d_c,EL
47859,31263,2,ER3d_c,ER3d_b
47859,15713,2,ER3d_c,EPG
47859,17679,2,ER3d_c,ER2_d
47859,23097,2,ER3d_c,ER2_a
47859,25297,2,ER3d_c,ER3w_a
47859,21059,2,ER3d_c,ER2_d
47859,15444,2,ER3d_c,ER2_d
47796,151739,2,FC1A,FC2C
47796,102689,2,FC1A,PFNv
47796,87815,2,FC1A,FC3_c
47796,138121,2,FC1A,FC1A
47796,47996,2,FC1A,FC3_b
47796,35738,2,FC1A,FC1B
45282,66750,2,PFNp_c,FC2C
45282,75688,2,PFNp_c,hDeltaJ
45282,140794,2,PFNp_c,FC2C
45282,144251,2,PFNp_c,PFNp_c
45282,146988,2,PFNp_c,PFNp_b
45282,79204,2,PFNp_c,FC2C
45282,84617,2,PFNp_c,PFNp_a
45282,72472,2,PFNp_c,PFNm_b
45282,40390,2,PFNp_c,PEN_b(PEN2)
45282,51509,2,PFNp_c,PFNp_c
45282,147142,2,PFNp_c,PFNm_b
45282,131142,2,PFNp_c,PFNp_c
45282,107690,2,PFNp_c,FC2B
45282,541409,2,PFNp_c,PFNp_b
45282,191537,2,PFNp_c,PFNp_b
45282,150364,2,PFNp_c,PFNm_b
45282,153375,2,PFNp_c,PFNm_b
45282,118288,2,PFNp_c,PFNm_b
45282,186070,2,PFNp_c,PFNp_b
45282,189926,2,PFNp_c,PFNp_b
45282,190098,2,PFNp_c,PFNp_b
45282,182824,2,PFNp_c,PFNp_b
45282,174789,2,PFNp_c,PFNp_b
45282,167712,2,PFNp_c,PFNp_b
45282,178346,2,PFNp_c,PFNp_b
45282,172829,2,PFNp_c,PFNp_b
45282,515298,2,PFNp_c,hDeltaJ
45282,212370,2,PFNp_c,PFNp_b
47687,542782,2,PFNa,FC1B
47687,543495,2,PFNa,FC1F
47687,519349,2,PFNa,PFL1
47687,75688,2,PFNa,hDeltaJ
47687,36205,2,PFNa,hDeltaJ
47687,71015,2,PFNa,FC1E
47687,41277,2,PFNa,hDeltaJ
47687,42440,2,PFNa,hDeltaG
47687,43161,2,PFNa,hDeltaC
45343,87630,2,FC2C,FC2B
45343,40179,2,FC2C,FC2A
45343,122167,2,FC2C,FC2C
45343,122334,2,FC2C,FC2C
45343,515960,2,FC2C,hDeltaG
47619,71397,2,PFNa,FC1C_b
47619,58335,2,PFNa,FC3_b
47619,64684,2,PFNa,FC3_c
47619,75598,2,PFNa,PFNa
47619,48667,2,PFNa,PFNv
45398,75688,2,PFNa,hDeltaJ
45398,50891,2,PFNa,FC3_a
45398,518779,2,PFNa,hDeltaC
45398,51611,2,PFNa,FC3_b
45398,62463,2,PFNa,PFNa
45398,90155,2,PFNa,FC1D
45398,78549,2,PFNa,FC3_b
45398,69106,2,PFNa,FC1E
45398,145547,2,PFNa,PFNa
10043,520812,2,ER5,EPG
10043,521409,2,ER5,EPG
10043,23874,2,ER5,ER4d
10043,26841,2,ER5,ER3a_a
10043,14308,2,ER5,ER4m
10043,30443,2,ER5,ER3a_c
10043,33911,2,ER5,ER3a_b
10043,38001,2,ER5,ER3a_d
10043,41908,2,ER5,ER3a_a
10043,30171,2,ER5,ER3a_a
10043,14727,2,ER5,EPG
45427,12358,2,EL,PEN_a(PEN1)
45427,16440,2,EL,ER4m
45427,13395,2,EL,ER4m
45427,18058,2,EL,ER2_b
45427,23163,2,EL,ER3a_a
45427,23273,2,EL,PEN_b(PEN2)
45427,16598,2,EL,ER3w_b
45427,20514,2,EL,ER3d_d
45427,21932,2,EL,PEN_b(PEN2)
45427,31735,2,EL,ER1_a
45427,31970,2,EL,ER3a_d
45427,33911,2,EL,ER3a_b
45427,38001,2,EL,ER3a_d
45427,35641,2,EL,ER3d_c
45427,36235,2,EL,ER1_c
45427,31684,2,EL,ER3d_a
45427,25841,2,EL,ER3w_b
45427,26295,2,EL,ER3m
45427,28627,2,EL,ER3m
45427,29711,2,EL,ER3a_b
45427,31121,2,EL,ER3a_c
45427,27454,2,EL,ER3d_c
45427,38084,2,EL,ER3m
45427,42264,2,EL,ER3d_e
45427,67174,2,EL,ER1_a
45427,80867,2,EL,ER1_a
45427,36384,2,EL,ER1_b
45427,37105,2,EL,ER1_b
45427,37758,2,EL,ER3d_a
45427,27348,2,EL,ER3m
45427,47464,2,EL,ER3d_d
45427,59337,2,EL,ER3w_b
45427,43683,2,EL,ER3w_a
45427,44127,2,EL,ER3d_d
45427,44422,2,EL,ER3m
45427,40558,2,EL,ER3d_b
45427,41908,2,EL,ER3a_a
45427,50694,2,EL,ER3w_b
45427,52832,2,EL,ER3m
45427,521528,2,EL,ER5
45427,512319,2,EL,ER6
45427,517763,2,EL,EL
45427,521534,2,EL,ER5
45427,529847,2,EL,ER3m
45427,515760,2,EL,ER4m
45427,516110,2,EL,ER6
45427,556347,2,EL,EPG
47528,536355,2,PFNd,hDeltaJ
47528,36205,2,PFNd,hDeltaJ
47528,88014,2,PFNd,PFR_a
47528,517418,2,PFNd,PFNd
47528,40069,2,PFNd,PFNd
47528,26739,2,PFNd,PFNd
47464,556346,2,ER3d_d,EPG
47464,521812,2,ER3d_d,EPG
47464,529330,2,ER3d_d,ER3d_b
47464,517763,2,ER3d_d,EL
47464,519941,2,ER3d_d,EPG
47464,520812,2,ER3d_d,EPG
47464,294178,2,ER3d_d,EL
47464,511778,2,ER3d_d,EL
47464,21645,2,ER3d_d,ER2_a
47464,23097,2,ER3d_d,ER2_a
47464,23163,2,ER3d_d,ER3a_a
47464,34188,2,ER3d_d,EL
47464,51555,2,ER3d_d,EL
47464,524073,2,ER3d_d,EPG
47464,29177,2,ER3d_d,ER3d_b
47464,29791,2,ER3d_d,ER3d_b
47464,38084,2,ER3d_d,ER3m
47464,30522,2,ER3d_d,ER3d_b
47464,19825,2,ER3d_d,EPG
47369,519332,2,PFNv,Delta7
47369,514405,2,PFNv,PEN_a(PEN1)
47369,84873,2,PFNv,hDeltaJ
47369,163832,2,PFNv,PFNm_b
47369,60481,2,PFNv,PFNp_a
47369,53176,2,PFNv,PFNa
47369,16800,2,PFNv,PFGs
47369,52846,2,PFNv,PFNa
47369,55527,2,PFNv,PEN_b(PEN2)
47369,56466,2,PFNv,FC3_a
47369,57384,2,PFNv,PFR_a
47369,25549,2,PFNv,PFR_b
47369,16553,2,PFNv,Delta7
47369,30968,2,PFNv,PFNd
47369,31627,2,PFNv,PFR_b
47369,24683,2,PFNv,PFNv
47348,80130,2,hDeltaJ,hDeltaC
47348,91004,2,hDeltaJ,hDeltaJ
47348,519358,2,hDeltaJ,FC2B
47348,67167,2,hDeltaJ,hDeltaA
47348,34203,2,hDeltaJ,FC2B
47348,33307,2,hDeltaJ,PFNv
47348,27655,2,hDeltaJ,hDeltaJ
47348,22446,2,hDeltaJ,hDeltaH
47271,529847,2,ER3p_a,ER3m
47271,50694,2,ER3p_a,ER3w_b
47271,46073,2,ER3p_a,EL
47271,31681,2,ER3p_a,ER1_a
47271,49869,2,ER3p_a,ER3p_b
47271,43683,2,ER3p_a,ER3w_a
47271,45134,2,ER3p_a,ER3p_b
47271,25447,2,ER3p_a,ER3w_c
47271,25501,2,ER3p_a,ER3w_b
47271,27013,2,ER3p_a,ER3m
47271,27770,2,ER3p_a,ER3w_b
47271,16598,2,ER3p_a,ER3w_b
47271,13999,2,ER3p_a,ER3w_c
47271,27043,2,ER3p_a,ER3w_c
47271,25203,2,ER3p_a,ER3w_c
47194,523036,2,PFNa,PFL1
47194,61568,2,PFNa,FC1D
47194,106292,2,PFNa,FC1D
47194,107521,2,PFNa,FC3_b
47194,117356,2,PFNa,FC1E
47194,47348,2,PFNa,hDeltaJ
47186,519144,2,ER3m,EPG
47186,522806,2,ER3m,ER3d_c
47186,524075,2,ER3m,ER2_d
47186,48318,2,ER3m,ER3d_c
47186,49869,2,ER3m,ER3p_b
47186,53618,2,ER3m,ER3p_b
47186,556346,2,ER3m,EPG
47186,25329,2,ER3m,ER3d_c
47186,22644,2,ER3m,ER3d_a
47186,27052,2,ER3m,ER3d_d
47186,27269,2,ER3m,ER3d_c
47186,39503,2,ER3m,ER3p_a
47186,43039,2,ER3m,ER3d_d
47186,46764,2,ER3m,EL
47186,34737,2,ER3m,ER3a_b
47186,35641,2,ER3m,ER3d_c
47186,45427,2,ER3m,EL
47186,11989,2,ER3m,EPG
47186,11503,2,ER3m,EPG
47186,19125,2,ER3m,EPG
47186,14507,2,ER3m,EPG
47186,14552,2,ER3m,EL
45789,42736,2,FC3_a,FC3_a
45789,58561,2,FC3_a,PFGs
45789,51519,2,FC3_a,FC1E
45789,536355,2,FC3_a,hDeltaJ
45789,518831,2,FC3_a,hDeltaH
45789,149740,2,FC3_a,FC2B
47036,526548,2,ER3d_a,EL
47036,530339,2,ER3d_a,ER3d_d
47036,517264,2,ER3d_a,ER3w_a
47036,513520,2,ER3d_a,EPG
47036,51159,2,ER3d_a,EL
47036,51555,2,ER3d_a,EL
47036,28627,2,ER3d_a,ER3m
47036,26136,2,ER3d_a,ER2_b
47036,61845,2,ER3d_a,EL
47036,40558,2,ER3d_a,ER3d_b
47036,44127,2,ER3d_a,ER3d_d
47036,46073,2,ER3d_a,EL
47036,46764,2,ER3d_a,EL
47036,18058,2,ER3d_a,ER2_b
47036,21059,2,ER3d_a,ER2_d
47036,21277,2,ER3d_a,ER2_a
45839,14507,2,ER3d_b,EPG
45839,14871,2,ER3d_b,EL
45839,63782,2,ER3d_b,ER3d_c
45839,107195,2,ER3d_b,EPG
45839,21882,2,ER3d_b,ER2_a
45839,37817,2,ER3d_b,ER3d_e
45839,35641,2,ER3d_b,ER3d_c
45839,37758,2,ER3d_b,ER3d_a
45839,520818,2,ER3d_b,EPG
45876,55401,2,FC2A,FC2A
45876,56106,2,FC2A,FC1E
45876,18851,2,FC2A,PFL3
45876,22683,2,FC2A,hDeltaM
45876,59288,2,FC2A,PFR_a
45876,33382,2,FC2A,FC2A
45969,17454,2,PEG,PEN_a(PEN1)
45969,14507,2,PEG,EPG
45969,521812,2,PEG,EPG
45969,30807,2,PEG,PEN_b(PEN2)
45969,32258,2,PEG,PEN_b(PEN2)
45969,15176,2,PEG,PEN_b(PEN2)
45969,51159,2,PEG,EL
46764,529847,2,EL,ER3m
46764,527199,2,EL,ER3d_e
46764,527297,2,EL,ER5
46764,523816,2,EL,ER1_b
46764,524068,2,EL,ER3d_b
46764,522973,2,EL,PEG
46764,521528,2,EL,ER5
46764,517264,2,EL,ER3w_a
46764,521534,2,EL,ER5
46764,522759,2,EL,ER3d_d
46764,513464,2,EL,EPG
46764,47036,2,EL,ER3d_a
46764,47464,2,EL,ER3d_d
46764,48318,2,EL,ER3d_c
46764,49869,2,EL,ER3p_b
46764,92188,2,EL,EPG
46764,67174,2,EL,ER1_a
46764,69319,2,EL,ER1_a
46764,37437,2,EL,ER3d_e
46764,44909,2,EL,ER5
46764,42241,2,EL,ER1_b
46764,44127,2,EL,ER3d_d
46764,44814,2,EL,ER3m
46764,44830,2,EL,ER3d_e
46764,39798,2,EL,ER5
46764,39813,2,EL,PEN_b(PEN2)
46764,40558,2,EL,ER3d_b
46764,41665,2,EL,ER3a_c
46764,31121,2,EL,ER3a_c
46764,30206,2,EL,ER5
46764,32315,2,EL,ER1_a
46764,32675,2,EL,hDeltaB
46764,30807,2,EL,PEN_b(PEN2)
46764,39095,2,EL,ER1_a
46764,36384,2,EL,ER1_b
46764,30443,2,EL,ER3a_c
46764,27246,2,EL,ER3d_d
46764,27269,2,EL,ER3d_c
46764,25549,2,EL,PFR_b
46764,34922,2,EL,ER3a_b
46764,35641,2,EL,ER3d_c
46764,24671,2,EL,hDeltaK
46764,24314,2,EL,hDeltaK
46764,23159,2,EL,PFL3
46764,21752,2,EL,ER2_c
46764,22644,2,EL,ER3d_a
46764,20026,2,EL,ER5
46764,20945,2,EL,ER2_c
46764,19564,2,EL,PFGs
46764,19602,2,EL,hDeltaB
46764,18744,2,EL,PEN_a(PEN1)
46764,18779,2,EL,PEN_a(PEN1)
46764,19072,2,EL,ER5
46764,19125,2,EL,EPG
46764,14308,2,EL,ER4m
46764,18504,2,EL,PEN_a(PEN1)
46764,18508,2,EL,ER2_c
46764,16440,2,EL,ER4m
46764,13434,2,EL,ER4m
46707,517059,2,ER3w_a,ER2_a
46707,517763,2,ER3w_a,EL
46707,522806,2,ER3w_a,ER3d_c
46707,513346,2,ER3w_a,ER3w_b
46707,44830,2,ER3w_a,ER3d_e
46707,61845,2,ER3w_a,EL
46707,43039,2,ER3w_a,ER3d_d
46707,43212,2,ER3w_a,ER3d_a
46707,45427,2,ER3w_a,EL
46707,41665,2,ER3w_a,ER3a_c
46707,25494,2,ER3w_a,ER3d_e
46707,38084,2,ER3w_a,ER3m
46707,31684,2,ER3w_a,ER3d_a
46707,20514,2,ER3w_a,ER3d_d
46707,21277,2,ER3w_a,ER2_a
46707,19935,2,ER3w_a,ER2_c
46707,14482,2,ER3w_a,ER4m
46073,18419,2,EL,PEN_a(PEN1)
46073,18633,2,EL,ER5
46073,16598,2,EL,ER3w_b
46073,14464,2,EL,ER6
46073,20514,2,EL,ER3d_d
46073,20605,2,EL,ER2_a
46073,17402,2,EL,ER4m
46073,19760,2,EL,PEN_b(PEN2)
46073,19807,2,EL,ER2_c
46073,20026,2,EL,ER5
46073,20253,2,EL,ER2_a
46073,20317,2,EL,ER2_c
46073,21645,2,EL,ER2_a
46073,28430,2,EL,ER3m
46073,33911,2,EL,ER3a_b
46073,26673,2,EL,ER3w_b
46073,26841,2,EL,ER3a_a
46073,29842,2,EL,ER3m
46073,27454,2,EL,ER3d_c
46073,27903,2,EL,ER3d_d
46073,69319,2,EL,ER1_a
46073,72491,2,EL,ER1_c
46073,76194,2,EL,PEN_a(PEN1)
46073,46764,2,EL,EL
46073,44814,2,EL,ER3m
46073,48291,2,EL,ER3w_b
46073,31541,2,EL,ER3d_d
46073,30371,2,EL,ER1_a
46073,34737,2,EL,ER3a_b
46073,38268,2,EL,ER1_b
46073,39798,2,EL,ER5
46073,36327,2,EL,ER3a_a
46073,42509,2,EL,ER1_a
46073,524075,2,EL,ER2_d
46073,521534,2,EL,ER5
46073,522759,2,EL,ER3d_d
46073,529847,2,EL,ER3m
46073,530339,2,EL,ER3d_d
46073,517059,2,EL,ER2_a
46073,513463,2,EL,EPG
46073,520581,2,EL,EPG
46073,515760,2,EL,ER4m
46073,54912,2,EL,ER3d_b
46073,56993,2,EL,ER3a_a
46073,533062,2,EL,ER3a_a
46073,568502,2,EL,ER5
46089,34652,2,ER3p_a,ER1_b
46089,25447,2,ER3p_a,ER3w_c
46089,25841,2,ER3p_a,ER3w_b
46089,27770,2,ER3p_a,ER3w_b
46089,57591,2,ER3p_a,EPGt
46089,61590,2,ER3p_a,EL
46089,69319,2,ER3p_a,ER1_a
46089,544496,2,ER3p_a,ER3a_c
46590,42750,2,PFNd,PFNd
46590,63179,2,PFNd,hDeltaJ
46590,74917,2,PFNd,PFR_a
46590,27926,2,PFNd,hDeltaJ
46590,29701,2,PFNd,hDeltaJ
46590,511846,2,PFNd,PFR_a
46590,19602,2,PFNd,hDeltaB
46590,22086,2,PFNd,hDeltaB
46590,25982,2,PFNd,PFNd
46169,84873,2,FC2A,hDeltaJ
46169,40179,2,FC2A,FC2A
46169,67167,2,FC2A,hDeltaA
46169,186592,2,FC2A,PFNp_a
46169,526406,2,FC2A,FC2A
46209,55049,2,FC3_b,FC3_c
46209,44256,2,FC3_b,PFGs
46209,36201,2,FC3_b,FC2A
46209,55538,2,FC3_b,FC3_a
46209,56466,2,FC3_b,FC3_a
46209,111244,2,FC3_b,FC1F
46209,114009,2,FC3_b,FC1B
46209,518704,2,FC3_b,hDeltaC
46209,518831,2,FC3_b,hDeltaH
46209,61731,2,FC3_b,FC3_c
46209,65579,2,FC3_b,FC3_a
46209,75558,2,FC3_b,FC1A
46209,120591,2,FC3_b,FC1C_b
46209,571291,2,FC3_b,FC1D
46209,541755,2,FC3_b,PFR_a
46242,16440,2,ER3w_a,ER4m
46242,17679,2,ER3w_a,ER2_d
46242,515760,2,ER3w_a,ER4m
46242,37437,2,ER3w_a,ER3d_e
46242,517602,2,ER3w_a,ER3p_a
46242,40768,2,ER3w_a,EPGt
46242,41665,2,ER3w_a,ER3a_c
46242,29711,2,ER3w_a,ER3a_b
46242,512607,2,ER3w_a,ER3p_a
46242,519347,2,ER3w_a,ER4m
46262,25297,2,ER3d_b,ER3w_a
46262,26295,2,ER3d_b,ER3m
46262,26841,2,ER3d_b,ER3a_a
46262,19169,2,ER3d_b,ER3m
46262,20514,2,ER3d_b,ER3d_d
46262,24093,2,ER3d_b,ER3w_a
46262,17561,2,ER3d_b,ER3m
46262,27348,2,ER3d_b,ER3m
46262,21059,2,ER3d_b,ER2_d
46262,37817,2,ER3d_b,ER3d_e
46262,40558,2,ER3d_b,ER3d_b
46262,27806,2,ER3d_b,ER3p_a
46262,27903,2,ER3d_b,ER3d_d
46262,44127,2,ER3d_b,ER3d_d
46262,50007,2,ER3d_b,ER3p_a
46262,54912,2,ER3d_b,ER3d_b
46262,31121,2,ER3d_b,ER3a_c
46262,520581,2,ER3d_b,EPG
46262,49378,2,ER3d_b,ER3d_c
46262,522759,2,ER3d_b,ER3d_d
46262,517603,2,ER3d_b,ER3d_d
46358,515295,2,PFNv,PFNd
46358,524270,2,PFNv,PFNd
46358,42835,2,PFNv,PFNd
46358,30807,2,PFNv,PEN_b(PEN2)
46358,45398,2,PFNv,PFNa
46358,170528,2,PFNv,PFNp_b
46358,511841,2,PFNv,Delta7
46358,157747,2,PFNv,PFNp_b
46358,50891,2,PFNv,FC3_a
46358,35865,2,PFNv,PFNa
46358,36205,2,PFNv,hDeltaJ
46358,28559,2,PFNv,PFNv
46358,28074,2,PFNv,hDeltaJ
46358,17454,2,PFNv,PEN_a(PEN1)
46358,15839,2,PFNv,Delta7
46358,23180,2,PFNv,PFGs
46341,517763,2,ER3w_b,EL
46341,526548,2,ER3w_b,EL
46341,61845,2,ER3w_b,EL
46341,69319,2,ER3w_b,ER1_a
46341,46764,2,ER3w_b,EL
46341,51159,2,ER3w_b,EL
46341,51555,2,ER3w_b,EL
46341,36384,2,ER3w_b,ER1_b
46341,31088,2,ER3w_b,ER3p_a
46341,31735,2,ER3w_b,ER1_a
46341,39503,2,ER3w_b,ER3p_a
46341,18058,2,ER3w_b,ER2_b
46341,25297,2,ER3w_b,ER3w_a
46341,19169,1,ER3w_b,ER3m
46341,20715,1,ER3w_b,EL
46341,22084,1,ER3w_b,EL
46341,26295,1,ER3w_b,ER3m
46341,26939,1,ER3w_b,ER3m
46341,46073,1,ER3w_b,EL
46341,47186,1,ER3w_b,ER3m
46341,57591,1,ER3w_b,EPGt
46341,58834,1,ER3w_b,EL
46341,31681,1,ER3w_b,ER1_a
46341,34652,1,ER3w_b,ER1_b
46341,40768,1,ER3w_b,EPGt
46341,45134,1,ER3w_b,ER3p_b
46341,81159,1,ER3w_b,PEG
46341,511778,1,ER3w_b,EL
46341,512607,1,ER3w_b,ER3p_a
46341,61590,1,ER3w_b,EL
46341,71503,1,ER3w_b,ER1_c
46341,72491,1,ER3w_b,ER1_c
46341,517264,1,ER3w_b,ER3w_a
46341,543506,1,ER3w_b,EPGt
46358,22302,1,PFNv,hDeltaM
46358,25184,1,PFNv,PEN_b(PEN2)
46358,16234,1,PFNv,Delta7
46358,17024,1,PFNv,Delta7
46358,17143,1,PFNv,Delta7
46358,17379,1,PFNv,Delta7
46358,17753,1,PFNv,Delta7
46358,18639,1,PFNv,Delta7
46358,19443,1,PFNv,PFR_a
46358,14806,1,PFNv,Delta7
46358,15399,1,PFNv,Delta7
46358,15409,1,PFNv,Delta7
46358,15495,1,PFNv,Delta7
46358,55143,1,PFNv,hDeltaJ
46358,31756,1,PFNv,PFNd
46358,42750,1,PFNv,PFNd
46358,44152,1,PFNv,PFNa
46358,175842,1,PFNv,PFNp_a
46358,183471,1,PFNv,PFNp_d
46358,191259,1,PFNv,PFNp_d
46358,515298,1,PFNv,hDeltaJ
46358,517418,1,PFNv,PFNd
46358,529318,1,PFNv,Delta7
46358,118980,1,PFNv,PFNa
46358,126061,1,PFNv,hDeltaI
46358,141430,1,PFNv,FC2C
46358,147832,1,PFNv,PFNa
46358,88795,1,PFNv,FC1F
46358,90634,1,PFNv,hDeltaJ
46358,108478,1,PFNv,PFL3
46358,110323,1,PFNv,FC1B
46358,114050,1,PFNv,PFNa
46358,69954,1,PFNv,hDeltaC
46358,70894,1,PFNv,PFNa
46358,71855,1,PFNv,FC2A
46358,72957,1,PFNv,hDeltaJ
46358,82236,1,PFNv,FC
46358,534561,1,PFNv,FC1B
46358,560327,1,PFNv,FC2A
46262,513463,1,ER3d_b,EPG
46262,514803,1,ER3d_b,ER2_b
46262,44830,1,ER3d_b,ER3d_e
46262,46242,1,ER3d_b,ER3w_a
46262,47186,1,ER3d_b,ER3m
46262,47464,1,ER3d_b,ER3d_d
46262,48096,1,ER3d_b,ER3p_a
46262,512513,1,ER3d_b,EPG
46262,512606,1,ER3d_b,ER3w_c
46262,512607,1,ER3d_b,ER3p_a
46262,527199,1,ER3d_b,ER3d_e
46262,529847,1,ER3d_b,ER3m
46262,31051,1,ER3d_b,ER3m
46262,31088,1,ER3d_b,ER3p_a
46262,31541,1,ER3d_b,ER3d_d
46262,36524,1,ER3d_b,ER2_a
46262,27013,1,ER3d_b,ER3m
46262,27052,1,ER3d_b,ER3d_d
46262,27246,1,ER3d_b,ER3d_d
46262,28627,1,ER3d_b,ER3m
46262,54597,1,ER3d_b,ER1_a
46262,80867,1,ER3d_b,ER1_a
46262,15444,1,ER3d_b,ER2_d
46262,20026,1,ER3d_b,ER5
46262,20678,1,ER3d_b,ER2_d
46262,25494,1,ER3d_b,ER3d_e
46262,26798,1,ER3d_b,ER1_a
46262,11307,1,ER3d_b,EPG
46242,514180,1,ER3w_a,ER3p_b
46242,515761,1,ER3w_a,ER3p_a
46242,529847,1,ER3w_a,ER3m
46242,20590,1,ER3w_a,ER2_a
46242,20883,1,ER3w_a,ER2_c
46242,21179,1,ER3w_a,ER2_a
46242,21645,1,ER3w_a,ER2_a
46242,21664,1,ER3w_a,ER3d_e
46242,23097,1,ER3w_a,ER2_a
46242,25494,1,ER3w_a,ER3d_e
46242,25709,1,ER3w_a,ER2_c
46242,39503,1,ER3w_a,ER3p_a
46242,43212,1,ER3w_a,ER3d_a
46242,47036,1,ER3w_a,ER3d_a
46242,49002,1,ER3w_a,ER3p_a
46242,52832,1,ER3w_a,ER3m
46242,53618,1,ER3w_a,ER3p_b
46242,53745,1,ER3w_a,ER3p_a
46242,19169,1,ER3w_a,ER3m
46242,30371,1,ER3w_a,ER1_a
46242,37817,1,ER3w_a,ER3d_e
46242,14871,1,ER3w_a,EL
46209,529253,1,FC3_b,FC3_c
46209,534560,1,FC3_b,FC1B
46209,541855,1,FC3_b,hDeltaK
46209,521635,1,FC3_b,PFR_b
46209,519348,1,FC3_b,PFL1
46209,515130,1,FC3_b,hDeltaA
46209,82236,1,FC3_b,FC
46209,82293,1,FC3_b,FC2B
46209,84873,1,FC3_b,hDeltaJ
46209,92611,1,FC3_b,FC1A
46209,108643,1,FC3_b,FC1E
46209,121959,1,FC3_b,hDeltaJ
46209,131984,1,FC3_b,FC1C_b
46209,59969,1,FC3_b,hDeltaA
46209,59994,1,FC3_b,PFR_b
46209,43881,1,FC3_b,PFR_a
46209,48642,1,FC3_b,hDeltaG
46209,33293,1,FC3_b,PFR_a
46209,49839,1,FC3_b,PFNv
46209,52427,1,FC3_b,FC1A
46209,25210,1,FC3_b,hDeltaH
46209,27655,1,FC3_b,hDeltaJ
46209,27926,1,FC3_b,hDeltaJ
46209,28258,1,FC3_b,hDeltaG
46209,23159,1,FC3_b,PFL3
46209,23180,1,FC3_b,PFGs
46209,23643,1,FC3_b,FC3_c
46209,24153,1,FC3_b,hDeltaK
46209,25024,1,FC3_b,hDeltaK
46209,17874,1,FC3_b,hDeltaM
46209,17991,1,FC3_b,hDeltaA
46209,19564,1,FC3_b,PFGs
46209,21018,1,FC3_b,hDeltaA
46209,22838,1,FC3_b,hDeltaH
46209,13914,1,FC3_b,hDeltaK
46209,14729,1,FC3_b,PFL2
46169,527475,1,FC2A,PFR_a
46169,530445,1,FC2A,FC2B
46169,103466,1,FC2A,FC2B
46169,108415,1,FC2A,hDeltaJ
46169,108478,1,FC2A,PFL3
46169,515232,1,FC2A,hDeltaI
46169,518606,1,FC2A,FC2A
46169,93186,1,FC2A,PFNp_c
46169,82293,1,FC2A,FC2B
46169,64842,1,FC2A,FC1E
46169,79839,1,FC2A,hDeltaI
46169,56382,1,FC2A,FC2A
46169,59719,1,FC2A,FC1D
46169,29674,1,FC2A,FC2A
46169,34203,1,FC2A,FC2B
46169,18670,1,FC2A,PFR_b
46169,22835,1,FC2A,PFNd
46169,25210,1,FC2A,hDeltaH
46590,11989,1,PFNd,EPG
46590,16303,1,PFNd,PFR_a
46590,20565,1,PFNd,hDeltaG
46590,26962,1,PFNd,hDeltaJ
46590,27109,1,PFNd,hDeltaB
46590,30653,1,PFNd,PFGs
46590,48642,1,PFNd,hDeltaG
46590,69515,1,PFNd,PFNd
46590,41277,1,PFNd,hDeltaJ
46590,519359,1,PFNd,FC3_b
46590,521644,1,PFNd,hDeltaC
46089,512606,1,ER3p_a,ER3w_c
46089,522973,1,ER3p_a,PEG
46089,44814,1,ER3p_a,ER3m
46089,46073,1,ER3p_a,EL
46089,46242,1,ER3p_a,ER3w_a
46089,48291,1,ER3p_a,ER3w_b
46089,52832,1,ER3p_a,ER3m
46089,58834,1,ER3p_a,EL
46089,511857,1,ER3p_a,ER1_c
46089,526548,1,ER3p_a,EL
46089,529847,1,ER3p_a,ER3m
46089,543506,1,ER3p_a,EPGt
46089,36235,1,ER3p_a,ER1_c
46089,38084,1,ER3p_a,ER3m
46089,25297,1,ER3p_a,ER3w_a
46089,25792,1,ER3p_a,PEN_a(PEN1)
46089,26939,1,ER3p_a,ER3m
46089,27013,1,ER3p_a,ER3m
46089,31121,1,ER3p_a,ER3a_c
