body_pre,body_post,weight
514690,175964,1
16100,529516,1
514997,10269,1
514997,12588,1
514997,12858,1
515048,13101,1
515048,14420,1
515048,25131,1
515048,26287,1
515048,61704,1
515048,69343,1
515048,76941,1
515048,169145,1
515048,181099,1
515048,144604,1
515048,521584,1
515048,525063,1
515048,264828,1
16008,12091,1
515193,10041,1
515193,287884,1
515194,519616,1
515221,14182,1
515221,135171,1
515221,174862,1
515221,287884,1
515221,520384,1
515233,13428,1
515463,10603,1
515464,287884,1
515528,14212,1
15929,920537,1
15929,528100,1
15929,512326,1
15929,155916,1
15929,143120,1
15929,53285,1
15929,11900,1
15929,12542,1
15924,519616,1
15924,287884,1
15924,126900,1
15924,105447,1
15924,107285,1
15924,11752,1
15919,287884,1
15919,19478,1
15919,10603,1
15904,10011,1
515687,14212,1
515687,10187,1
515687,287884,1
15888,137595,1
15888,12902,1
15888,10185,1
515810,287884,1
15851,10072,1
515933,10041,1
515933,10185,1
515933,10997,1
515960,10187,1
515960,287884,1
515966,287884,1
15713,10011,1
15693,535042,1
15693,158908,1
15693,162496,1
15693,152910,1
15693,147285,1
15693,149707,1
15693,151501,1
15693,125443,1
15693,92115,1
15693,90587,1
15693,68225,1
15693,32055,1
15693,27864,1
15693,19238,1
15693,17552,1
516663,10011,1
516663,10072,1
517012,149869,1
517012,170450,1
15616,12091,1
517512,10185,1
517512,513354,1
517548,74743,1
15495,10072,1
15487,90697,1
15487,68841,1
517726,10041,1
517726,10185,1
517763,12109,1
15458,15274,1
15399,10011,1
15398,10011,1
518375,21231,1
518520,287884,1
518521,10187,1
15344,50952,1
15344,44903,1
15344,18156,1
15325,512326,1
15325,183567,1
15325,168080,1
15325,126900,1
15325,107285,1
15325,91391,1
15325,76362,1
15325,11752,1
15325,11618,1
15325,10168,1
518606,11618,1
518608,287884,1
518706,21145,1
518706,14225,1
15310,524351,1
15310,523776,1
15310,521584,1
15310,518644,1
15310,518830,1
15310,517726,1
15310,515193,1
15310,513217,1
15310,485278,1
15310,140558,1
15310,95025,1
15310,97523,1
15310,99346,1
15310,101052,1
15310,123248,1
15310,91633,1
15310,82342,1
15310,55953,1
15310,48421,1
15310,59846,1
15310,38182,1
15310,39091,1
15310,49288,1
15310,35450,1
15310,33298,1
15310,30927,1
15310,24399,1
15310,22521,1
15310,22083,1
15310,25318,1
15310,25713,1
15310,19373,1
15310,16303,1
15310,18670,1
15310,12106,1
15310,11516,1
15310,10568,1
518715,287884,1
518830,10110,1
518830,10175,1
518831,10187,1
15274,541412,1
15274,555342,1
15274,556502,1
15274,55124,1
15274,12083,1
15274,23601,1
15274,14434,1
15274,12802,1
15274,10969,1
15274,11053,1
15274,10099,1
519328,10011,1
519351,10041,1
519351,10110,1
519358,10168,1
519358,12902,1
519358,553201,1
519359,10187,1
519508,11327,1
519508,14225,1
519508,21145,1
519508,114661,1
519616,12706,1
519616,16430,1
519616,26665,1
519616,27430,1
519616,27761,1
519616,29152,1
519616,34011,1
519616,35293,1
519616,39233,1
519616,47850,1
519616,53467,1
519616,55789,1
519616,67241,1
519616,62570,1
519616,70573,1
519616,71612,1
519616,78577,1
519616,80474,1
519616,83388,1
519616,79427,1
519616,96115,1
519616,97523,1
519616,107492,1
519616,131273,1
519616,160355,1
519616,188519,1
519616,171780,1
519616,300334,1
519616,515194,1
519616,523578,1
519616,526642,1
15042,536057,1
15042,520468,1
15042,123377,1
15042,51759,1
15042,11326,1
15042,10568,1
519940,512717,1
519941,12055,1
519947,12221,1
519947,18156,1
519947,23325,1
519947,27119,1
519947,34900,1
519947,35588,1
519947,517548,1
519947,522974,1
14975,10187,1
520146,11255,1
520146,48335,1
520182,13902,1
520182,19700,1
520182,27736,1
520182,22721,1
520182,30860,1
520182,32055,1
520182,64325,1
520210,10677,1
520210,10269,1
520210,12588,1
520210,17421,1
14881,12055,1
520435,90678,1
520437,10187,1
520468,10080,1
520468,10100,1
520468,10168,1
520468,12091,1
520468,14694,1
520468,19478,1
520468,157767,1
520468,287884,1
520468,529512,1
520468,529516,1
520573,10110,1
520575,287884,1
14816,10011,1
520812,10072,1
520817,10110,1
520817,11327,1
14729,10041,1
14705,536443,1
14705,533123,1
14705,536208,1
14705,536441,1
14705,526285,1
14705,523776,1
14705,514690,1
14705,513376,1
14705,162211,1
14705,130122,1
14705,123199,1
14705,112466,1
14705,116200,1
14705,104985,1
14705,82261,1
14705,76412,1
14705,78331,1
14705,69684,1
14705,56350,1
14705,56567,1
14705,57278,1
14705,53743,1
14705,45024,1
14705,41385,1
14705,32976,1
14705,29291,1
14705,25763,1
14705,26287,1
14705,22700,1
14705,21204,1
14705,17720,1
14705,17738,1
14705,17759,1
14705,14434,1
14705,12311,1
14705,11994,1
14703,528100,1
14694,526642,1
14694,520468,1
14694,51844,1
14694,36423,1
14694,34972,1
14694,25509,1
14694,10568,1
14677,287884,1
14677,10753,1
14677,10187,1
521409,12055,1
521584,10110,1
521584,15310,1
521584,32865,1
521584,60273,1
521584,66934,1
521584,99089,1
521584,109624,1
521584,119499,1
521584,135578,1
521584,135046,1
521584,150034,1
521584,152056,1
521584,161153,1
521584,162050,1
521584,230802,1
521584,532715,1
521584,529516,1
14540,287884,1
521634,287884,1
521635,33316,1
521637,10110,1
521637,10168,1
521637,287884,1
14521,123377,1
14521,25939,1
14507,10072,1
521975,10168,1
521975,10399,1
14434,11618,1
14420,10187,1
522790,14182,1
522823,11053,1
522823,60086,1
522823,517512,1
522853,10041,1
522855,151013,1
522855,175964,1
522972,86431,1
522974,12091,1
522974,10041,1
522991,10187,1
522994,10011,1
523032,10110,1
523032,21231,1
523036,529419,1
523382,26665,1
523382,26718,1
523382,34909,1
523382,21700,1
523382,24291,1
523382,25318,1
523382,15924,1
523382,19266,1
523382,58243,1
523553,34011,1
14225,540382,1
14225,518706,1
14225,284058,1
14225,181099,1
14225,160425,1
14225,148220,1
14225,162733,1
14225,137936,1
14225,125114,1
14225,125272,1
14225,117040,1
14225,103598,1
14225,101821,1
14225,92517,1
14225,91780,1
14225,68834,1
14225,66718,1
14225,49618,1
14225,46943,1
14225,28364,1
14225,13101,1
14222,17155,1
14222,11227,1
14212,554008,1
14212,535910,1
14212,532023,1
14212,227350,1
14212,193075,1
14212,199436,1
14212,203801,1
14212,185024,1
14212,174630,1
14212,173979,1
14212,164170,1
14212,164853,1
14212,162128,1
14212,160831,1
14212,157670,1
14212,158145,1
14212,154386,1
14212,154764,1
14212,151501,1
14212,132371,1
14212,134802,1
14212,130122,1
14212,128010,1
14212,123675,1
14212,125225,1
14212,117590,1
14212,115826,1
14212,113544,1
14212,105582,1
14212,95207,1
14212,66718,1
14212,65187,1
14212,64956,1
14212,46185,1
14212,35422,1
14212,30256,1
14212,30264,1
14212,30860,1
14212,29111,1
14212,28346,1
14212,25948,1
14212,25334,1
14212,23800,1
14212,24567,1
14212,20478,1
14212,13902,1
14182,533103,1
14182,512041,1
14182,119860,1
14182,58552,1
14182,52728,1
14182,33919,1
14182,39091,1
523776,11618,1
523776,90902,1
523776,196622,1
14120,21671,1
14120,10175,1
524069,15325,1
524069,16908,1
524069,26287,1
524074,10011,1
524270,10187,1
524270,287884,1
524351,10041,1
524351,10110,1
524503,42332,1
524503,42734,1
524503,43866,1
524503,49627,1
524503,69938,1
524503,97512,1
524503,94980,1
524503,148515,1
524503,258715,1
524503,514044,1
524596,10187,1
524596,287884,1
524655,10187,1
524655,138585,1
524655,519616,1
524795,10187,1
524876,10187,1
524945,10187,1
525062,12091,1
525063,14225,1
525063,11560,1
525063,14705,1
525364,14225,1
525393,13428,1
525393,14182,1
525393,12902,1
525393,103255,1
525393,158917,1
13914,10187,1
525448,10168,1
525448,11327,1
525448,14705,1
525448,146603,1
525448,134769,1
525448,142898,1
525448,175964,1
525448,152044,1
525448,252045,1
525448,286259,1
13892,287884,1
525787,47850,1
525787,524067,1
525858,287884,1
526085,287884,1
526285,14705,1
526637,10187,1
526637,512326,1
526638,17155,1
526638,66934,1
526639,17155,1
526639,512326,1
526642,10187,1
526642,287884,1
527048,14705,1
527048,139280,1
527427,12542,1
527427,53285,1
527427,147184,1
527427,162050,1
527427,512326,1
527475,10187,1
13732,150034,1
529018,170450,1
529127,12542,1
529127,66934,1
529127,119763,1
529128,17155,1
529128,48113,1
529128,149869,1
529128,512326,1
529129,17155,1
529129,21145,1
529129,544359,1
529175,287884,1
529266,10168,1
529419,12802,1
529419,15768,1
529419,21519,1
529419,30371,1
529419,42241,1
529419,72491,1
529512,16908,1
529512,13418,1
529512,22291,1
529512,22700,1
529512,64325,1
529512,66823,1
529512,103598,1
529512,160209,1
529512,169090,1
529512,194655,1
529512,214925,1
529512,526285,1
529512,529129,1
529512,518706,1
529512,533103,1
529512,536208,1
529516,27430,1
529516,40802,1
529516,59485,1
529516,60054,1
529516,72892,1
529516,123199,1
529516,152672,1
529516,144604,1
529516,157652,1
529516,171455,1
529516,210391,1
529516,284058,1
529516,521584,1
13650,12902,1
529707,514997,1
529707,556502,1
529808,11255,1
529808,10969,1
529808,12221,1
529808,13031,1
529808,14663,1
529808,15924,1
529808,23281,1
529808,19715,1
529808,18156,1
529808,31735,1
529808,25529,1
529808,105904,1
529808,91633,1
529808,100304,1
529808,521584,1
529808,517512,1
530033,10187,1
530033,287884,1
530071,10110,1
530445,11618,1
530449,14182,1
530449,14705,1
530449,139378,1
13559,174672,1
530880,10187,1
530880,139280,1
531009,10175,1
531009,90902,1
13490,21231,1
13428,533103,1
13428,536058,1
13428,532704,1
13428,524655,1
13428,518604,1
13428,485278,1
13428,168481,1
13428,170539,1
13428,123248,1
13428,109752,1
13428,106495,1
13428,104220,1
13428,105436,1
13428,100304,1
13428,94528,1
13428,84217,1
13428,83388,1
13428,82261,1
13428,82342,1
13428,80474,1
13428,69684,1
13428,65705,1
13428,58730,1
13428,55161,1
13428,52728,1
13428,53467,1
13428,48491,1
13428,38182,1
13428,38526,1
13428,39091,1
13428,35978,1
13428,33382,1
13428,34011,1
13428,35267,1
13428,35450,1
13428,27210,1
13428,27761,1
13428,25318,1
13428,25328,1
13428,25529,1
13428,25713,1
13428,26287,1
13428,23232,1
13428,23419,1
13428,16908,1
13428,13316,1
13428,13058,1
13428,11340,1
13428,12311,1
13418,215931,1
13418,114661,1
13418,12542,1
13417,10187,1
532124,10175,1
532124,10168,1
532124,95523,1
532124,109624,1
13392,287884,1
532704,10187,1
532704,13428,1
532715,524067,1
532800,75922,1
532800,76362,1
532800,183567,1
532800,287884,1
532800,553201,1
13316,525787,1
13312,539830,1
13312,151100,1
13312,154825,1
13312,151618,1
13312,130466,1
13312,128010,1
13312,128164,1
13312,104316,1
13312,51891,1
13312,32810,1
13312,30256,1
13312,27430,1
13312,24567,1
13312,25948,1
13312,22103,1
13312,16315,1
533103,13428,1
533103,14182,1
533103,17421,1
533103,90902,1
533103,131419,1
533103,146603,1
533103,157134,1
533103,178487,1
533103,197920,1
533103,196985,1
533103,190635,1
533103,218518,1
533103,226452,1
533103,205884,1
533103,544359,1
533103,909818,1
533123,10187,1
533123,287884,1
533725,10072,1
13259,526642,1
13259,43756,1
533944,10187,1
533946,11900,1
533946,12542,1
533946,512326,1
533946,528100,1
13217,12055,1
535053,12542,1
535053,169027,1
535099,10187,1
536058,287884,1
536208,14705,1
536208,13428,1
536208,21145,1
536208,170467,1
536208,516044,1
536355,287884,1
536443,184778,1
13068,30968,1
13058,10175,1
13058,10187,1
537899,11326,1
537899,514043,1
13031,18548,1
13031,21231,1
13031,10187,1
539227,10187,1
539227,58941,1
539227,287884,1
539328,10011,1
539830,13312,1
540248,14182,1
540382,200973,1
541755,287884,1
542782,10187,1
542782,287884,1
542805,12569,1
543298,10187,1
12902,556502,1
12902,531009,1
12902,520817,1
12902,519358,1
12902,517726,1
12902,512042,1
12902,485278,1
12902,238044,1
12902,139925,1
12902,123248,1
12902,115546,1
12902,121031,1
12902,105904,1
12902,100304,1
12902,104985,1
12902,95025,1
12902,87121,1
12902,90574,1
12902,79615,1
12902,82342,1
12902,84217,1
12902,66230,1
12902,68268,1
12902,59994,1
12902,44903,1
12902,38182,1
12902,33919,1
12902,35267,1
12902,33125,1
12902,26718,1
12902,25554,1
12902,25713,1
12902,22343,1
12902,22521,1
12902,18982,1
12902,19460,1
12902,16430,1
12902,15325,1
12902,14552,1
12902,12106,1
12902,13142,1
12902,11516,1
12902,10537,1
543465,10187,1
543495,10187,1
544359,125114,1
12858,555342,1
12858,518220,1
12858,517512,1
12858,514997,1
12858,119860,1
12858,25939,1
12858,13142,1
12858,12802,1
12858,10744,1
545381,10187,1
545857,200973,1
547298,523942,1
547298,139378,1
12763,184778,1
549033,21145,1
549033,580579,1
549033,512326,1
549582,287884,1
549582,515048,1
549620,287884,1
550577,10187,1
550577,287884,1
550660,10187,1
550660,287884,1
551404,10187,1
12706,553201,1
12706,519616,1
12706,512326,1
12706,218843,1
12706,14694,1
12706,14212,1
12706,11227,1
12706,10799,1
12706,10677,1
12706,10555,1
12706,10652,1
12706,10175,1
12706,10278,1
12706,10100,1
552768,154230,1
552768,190296,1
552966,10187,1
553201,19443,1
553201,20781,1
553201,21229,1
553201,11433,1
553201,12656,1
553201,46369,1
553201,22302,1
553201,23596,1
553201,23986,1
553201,24051,1
553201,30341,1
553201,30602,1
553201,40458,1
553201,56726,1
553201,101406,1
553201,103526,1
553201,113565,1
553201,124358,1
553201,131313,1
553201,106414,1
553201,201759,1
553201,203801,1
553201,171935,1
553201,173025,1
553201,174630,1
553201,153440,1
553201,154386,1
553201,156453,1
553201,241046,1
553201,513518,1
553201,515963,1
553201,519358,1
553201,532023,1
554008,529512,1
12674,547260,1
12674,28434,1
12674,14225,1
555342,10041,1
555342,10110,1
555342,10479,1
555342,12055,1
555342,12588,1
12644,23281,1
12644,13058,1
12644,11053,1
556347,10072,1
556502,10168,1
556502,10187,1
556700,287884,1
12588,556502,1
12588,555342,1
12588,61451,1
12588,10624,1
12569,523776,1
12569,525393,1
12569,93886,1
12569,18221,1
12542,580497,1
12542,554008,1
12542,529127,1
12542,529128,1
12542,526638,1
12542,523578,1
12542,521584,1
12542,517012,1
12542,515528,1
12542,208160,1
12542,133601,1
12542,123199,1
12542,125443,1
12542,128010,1
12542,118960,1
12542,118318,1
12542,114392,1
12542,96115,1
12542,89155,1
12542,78577,1
12542,53991,1
12542,46369,1
12542,46636,1
12542,51844,1
12542,29582,1
12542,27430,1
12542,20925,1
12542,21053,1
12542,19238,1
12542,18422,1
12542,16100,1
12542,16292,1
12542,14703,1
12542,14222,1
12542,11083,1
12542,13033,1
12542,10453,1
560327,53285,1
561332,287884,1
565465,115617,1
565876,230802,1
12506,523553,1
12506,226708,1
12506,152044,1
12506,131607,1
12506,135578,1
12506,117782,1
12506,174672,1
12506,178487,1
12506,107285,1
12506,98265,1
12506,104460,1
12506,86066,1
12506,65524,1
12506,61360,1
12506,39617,1
12506,12902,1
12506,11900,1
12506,12091,1
12506,10168,1
567101,18548,1
571291,10187,1
577933,22083,1
577933,12763,1
577933,43040,1
12449,10011,1
580329,10187,1
580579,18221,1
581422,12902,1
581422,10187,1
588507,12902,1
12333,11327,1
12311,226708,1
12311,184778,1
12301,12802,1
12248,21145,1
12248,11327,1
12221,55210,1
12109,543506,1
12109,526642,1
12109,517763,1
12109,114213,1
12109,75789,1
12109,57591,1
12109,26287,1
12091,539227,1
12091,525062,1
12091,520468,1
12091,514126,1
12091,513463,1
12091,513464,1
12091,513520,1
12091,131124,1
12091,94980,1
12091,42332,1
12091,30541,1
12091,22884,1
12091,25939,1
12091,19125,1
12091,15616,1
12091,11886,1
12091,11433,1
12091,11497,1
12055,513517,1
12055,556346,1
12055,71991,1
12055,16360,1
12055,17061,1
12055,15713,1
12055,12449,1
12055,11326,1
12055,11433,1
12055,10324,1
11994,287884,1
11994,226708,1
11994,161596,1
11994,160277,1
11994,134265,1
11994,135290,1
11994,157134,1
11994,17421,1
11994,11618,1
11994,10168,1
11987,10072,1
11964,521584,1
11964,520338,1
11921,520338,1
11921,66695,1
11921,55161,1
11921,43756,1
11921,36785,1
11921,23812,1
11921,22521,1
11921,22083,1
11921,15924,1
11900,526637,1
11900,521584,1
11900,524067,1
11900,520727,1
11900,532124,1
11900,515221,1
11900,140558,1
11900,113588,1
11900,99299,1
11900,69064,1
11900,68268,1
11900,55161,1
11900,40802,1
11900,44004,1
11900,36785,1
11900,32805,1
11900,34909,1
11900,22083,1
11900,31627,1
11900,13316,1
11900,19460,1
11900,15888,1
11900,14677,1
11900,15325,1
11900,10453,1
11874,12055,1
11874,10011,1
11752,134118,1
11752,87121,1
11752,55161,1
11752,45483,1
11752,34900,1
11752,27761,1
11752,19460,1
11752,15325,1
11752,15924,1
11752,15929,1
11745,10175,1
11734,524067,1
11734,32805,1
11734,21700,1
11734,22083,1
11673,10041,1
11618,536058,1
11618,533223,1
11618,521975,1
11618,524612,1
11618,524795,1
11618,523776,1
11618,517548,1
11618,520582,1
11618,514689,1
11618,514690,1
11618,298502,1
11618,133601,1
11618,116200,1
11618,106593,1
11618,104985,1
11618,95025,1
11618,89191,1
11618,90896,1
11618,87630,1
11618,71769,1
11618,69684,1
11618,63122,1
11618,63395,1
11618,61871,1
11618,56350,1
11618,47850,1
11618,34106,1
11618,29582,1
11618,30225,1
11618,30927,1
11618,25328,1
11618,26665,1
11618,23846,1
11618,24291,1
11618,21053,1
11618,18666,1
11618,18437,1
11618,17749,1
11618,16430,1
11618,15924,1
11618,13142,1
11618,13316,1
11618,13893,1
11618,12333,1
11618,11340,1
11618,10744,1
11608,526642,1
11608,22721,1
11560,543404,1
11560,116185,1
11560,112466,1
11560,78331,1
11560,46571,1
11560,32055,1
11560,12106,1
11532,97512,1
11532,12706,1
11516,519947,1
11512,10187,1
11497,519947,1
11497,10110,1
11497,10041,1
11428,529127,1
11428,66977,1
11428,59425,1
11428,44004,1
11428,31336,1
11428,23565,1
11428,23281,1
11428,22884,1
11428,18178,1
11428,17061,1
11428,13862,1
11428,10568,1
11327,581422,1
11327,533123,1
11327,524067,1
11327,514689,1
11327,146524,1
11327,101052,1
11327,84305,1
11327,78331,1
11327,75614,1
11327,71081,1
11327,68917,1
11327,63395,1
11327,56567,1
11327,52728,1
11327,39091,1
11327,30927,1
11327,25530,1
11327,23601,1
11327,19373,1
11327,16973,1
11327,17720,1
11327,12333,1
11327,12359,1
11326,39617,1
11307,10041,1
11227,577526,1
11227,565465,1
11227,554008,1
11227,525836,1
11227,520468,1
11227,517013,1
11227,204229,1
11227,194050,1
11227,181096,1
11227,177658,1
11227,168683,1
11227,152767,1
11227,151618,1
11227,153928,1
11227,154386,1
11227,145577,1
11227,143023,1
11227,131734,1
11227,128010,1
11227,123675,1
11227,125443,1
11227,105012,1
11227,101406,1
11227,75125,1
11227,68360,1
11227,66718,1
11227,64956,1
11227,65187,1
11227,54578,1
11227,46636,1
11227,35422,1
11227,29016,1
11227,28421,1
11227,20997,1
11227,13862,1
11227,12706,1
11214,555342,1
11214,520435,1
11214,131124,1
11214,37710,1
11214,22884,1
11214,12106,1
11197,520616,1
11197,528100,1
11197,204930,1
11197,170450,1
11197,66934,1
11184,10011,1
11083,142528,1
11079,124027,1
11079,43866,1
11079,42734,1
11079,39879,1
11079,39984,1
11079,23281,1
11079,17061,1
11079,11326,1
11079,10624,1
11053,10479,1
11053,11428,1
11005,556502,1
11005,61273,1
11005,37105,1
11005,23800,1
11005,23325,1
11005,20925,1
11005,10568,1
10969,10187,1
10969,10479,1
10969,10041,1
10914,32338,1
10914,21519,1
10914,12706,1
10852,520468,1
10852,25529,1
10852,19011,1
10817,287884,1
10799,556502,1
10799,539227,1
10799,536057,1
10799,522974,1
10799,69319,1
10799,45024,1
10799,37710,1
10799,35978,1
10799,35293,1
10799,21519,1
10799,19011,1
10799,18156,1
10799,17016,1
10799,12802,1
10799,12844,1
10799,12506,1
10799,12083,1
10799,11053,1
10799,10568,1
10753,131734,1
10753,87121,1
10753,46383,1
10753,48421,1
10753,28468,1
10753,25371,1
10744,102936,1
10735,71991,1
10735,50952,1
10735,42515,1
10735,37710,1
10735,11053,1
10677,520468,1
10677,520210,1
10677,123377,1
10677,94980,1
10677,59425,1
10677,37710,1
10652,522974,1
10652,51759,1
10652,43866,1
10652,39984,1
10652,37710,1
10652,18156,1
10652,11497,1
10639,536057,1
10639,42734,1
10639,12706,1
10639,12333,1
10624,23850,1
10603,556502,1
10603,99346,1
10603,23601,1
10603,20925,1
10603,12359,1
10603,12802,1
10568,14694,1
10555,31336,1
10555,26316,1
10555,23281,1
10545,94980,1
10545,10969,1
10539,12091,1
10537,10603,1
10537,10187,1
10514,224205,1
10514,14705,1
10514,12542,1
10514,12569,1
10479,539227,1
10479,512716,1
10479,39984,1
10479,42734,1
10479,12083,1
10453,920537,1
10453,157016,1
10453,11900,1
10432,34972,1
10432,11326,1
10432,10624,1
10396,287884,1
909818,524067,1
10278,523776,1
10278,523816,1
10278,517726,1
10278,515933,1
10278,514997,1
10278,512716,1
10278,128552,1
10278,55124,1
10278,50952,1
10278,42332,1
10278,21911,1
10278,20925,1
10278,20279,1
10278,18982,1
10278,17016,1
10278,11516,1
10278,11053,1
10187,588507,1
10187,580819,1
10187,580251,1
10187,580329,1
10187,571291,1
10187,560327,1
10187,553847,1
10187,550769,1
10187,551404,1
10187,547298,1
10187,549033,1
10187,549729,1
10187,550660,1
10187,544358,1
10187,544759,1
10187,543465,1
10187,541855,1
10187,537128,1
10187,535910,1
10187,536441,1
10187,535099,1
10187,533436,1
10187,533944,1
10187,531073,1
10187,525393,1
10187,525448,1
10187,526285,1
10187,526642,1
10187,524977,1
10187,524795,1
10187,524270,1
10187,524655,1
10187,522972,1
10187,521813,1
10187,520811,1
10187,520582,1
10187,520437,1
10187,519346,1
10187,519350,1
10187,519354,1
10187,519358,1
10187,518606,1
10187,518644,1
10187,518519,1
10187,518378,1
10187,515675,1
10187,513034,1
10187,513662,1
10187,512716,1
10187,361803,1
10187,300334,1
10187,300336,1
10187,307621,1
10187,248193,1
10187,256623,1
10187,238044,1
10187,224128,1
10187,210246,1
10187,212879,1
10187,193075,1
10187,200962,1
10187,203801,1
10187,194655,1
10187,196901,1
10187,199106,1
10187,193259,1
10187,193942,1
10187,194050,1
10187,194176,1
10187,194350,1
10187,181099,1
10187,181296,1
10187,188325,1
10187,189011,1
10187,189203,1
10187,190589,1
10187,187211,1
10187,181513,1
10187,182003,1
10187,183579,1
10187,183634,1
10187,184456,1
10187,179246,1
10187,179605,1
10187,179749,1
10187,180111,1
10187,178236,1
10187,178237,1
10187,178668,1
10187,174168,1
10187,174299,1
10187,174350,1
10187,174792,1
10187,175775,1
10187,172666,1
10187,173868,1
10187,172442,1
10187,171676,1
10187,171862,1
10187,171879,1
10187,169821,1
10187,170407,1
10187,170539,1
10187,170865,1
10187,171009,1
10187,169226,1
10187,169365,1
10187,167648,1
10187,168294,1
10187,168653,1
10187,166976,1
10187,165868,1
10187,165374,1
10187,165646,1
10187,163929,1
10187,164466,1
10187,164504,1
10187,165152,1
10187,163602,1
10187,163640,1
10187,163733,1
10187,160355,1
10187,162733,1
10187,162206,1
10187,162211,1
10187,162599,1
10187,161574,1
10187,159401,1
10187,157838,1
10187,158774,1
10187,156955,1
10187,157652,1
10187,156190,1
10187,155194,1
10187,155238,1
10187,155275,1
10187,154239,1
10187,151820,1
10187,153927,1
10187,151502,1
10187,151537,1
10187,151641,1
10187,150878,1
10187,151050,1
10187,149501,1
10187,149740,1
10187,149469,1
10187,147665,1
10187,147925,1
10187,147957,1
10187,147541,1
10187,146404,1
10187,146524,1
10187,144553,1
10187,144604,1
10187,140794,1
10187,141430,1
10187,140688,1
10187,139763,1
10187,139382,1
10187,139657,1
10187,137990,1
10187,138121,1
10187,137949,1
10187,134118,1
10187,134107,1
10187,133373,1
10187,131984,1
10187,131273,1
10187,131734,1
10187,130971,1
10187,129790,1
10187,130104,1
10187,127661,1
10187,127493,1
10187,127510,1
10187,126393,1
10187,126699,1
10187,127066,1
10187,125114,1
10187,125566,1
10187,124659,1
10187,124469,1
10187,123428,1
10187,123675,1
10187,123199,1
10187,123248,1
10187,122132,1
10187,119860,1
10187,119668,1
10187,119819,1
10187,116200,1
10187,114379,1
10187,113489,1
10187,112466,1
10187,112530,1
10187,112562,1
10187,112723,1
10187,112039,1
10187,111460,1
10187,109669,1
10187,109752,1
10187,108738,1
10187,108860,1
10187,107521,1
10187,106856,1
10187,106414,1
10187,106495,1
10187,104593,1
10187,104007,1
10187,103598,1
10187,103306,1
10187,103466,1
10187,100586,1
10187,96745,1
10187,97092,1
10187,96270,1
10187,95935,1
10187,95015,1
10187,94433,1
10187,94805,1
10187,93538,1
10187,92514,1
10187,92517,1
10187,92208,1
10187,91537,1
10187,91780,1
10187,91269,1
10187,90331,1
10187,90194,1
10187,88795,1
10187,88342,1
10187,87610,1
10187,87121,1
10187,85745,1
10187,84203,1
10187,84758,1
10187,83804,1
10187,83827,1
10187,82637,1
10187,82613,1
10187,82342,1
10187,82236,1
10187,79788,1
10187,79427,1
10187,79273,1
10187,77770,1
10187,77246,1
10187,77311,1
10187,76845,1
10187,76931,1
10187,77025,1
10187,75581,1
10187,75724,1
10187,74669,1
10187,74480,1
10187,73853,1
10187,72902,1
10187,73110,1
10187,71363,1
10187,71397,1
10187,70279,1
10187,70621,1
10187,69923,1
10187,69515,1
10187,69315,1
10187,68672,1
10187,68834,1
10187,68917,1
10187,69106,1
10187,68271,1
10187,68360,1
10187,67456,1
10187,67241,1
10187,66864,1
10187,67006,1
10187,67055,1
10187,66479,1
10187,66205,1
10187,65722,1
10187,64468,1
10187,64139,1
10187,63612,1
10187,63635,1
10187,63652,1
10187,63277,1
10187,63261,1
10187,62712,1
10187,62962,1
10187,61930,1
10187,62262,1
10187,62443,1
10187,61568,1
10187,61234,1
10187,60586,1
10187,60370,1
10187,60323,1
10187,60215,1
10187,59813,1
10187,59485,1
10187,59176,1
10187,58834,1
10187,59018,1
10187,57591,1
10187,57600,1
10187,57309,1
10187,57353,1
10187,56839,1
10187,56567,1
10187,56635,1
10187,55415,1
10187,55508,1
10187,55523,1
10187,55109,1
10187,56695,1
10187,54776,1
10187,54907,1
10187,55037,1
10187,53743,1
10187,52903,1
10187,52579,1
10187,52027,1
10187,51782,1
10187,51891,1
10187,51159,1
10187,51509,1
10187,50885,1
10187,50891,1
10187,50905,1
10187,49053,1
10187,48491,1
10187,48277,1
10187,47687,1
10187,47194,1
10187,46764,1
10187,46657,1
10187,46383,1
10187,46073,1
10187,46209,1
10187,45483,1
10187,45151,1
10187,43814,1
10187,45024,1
10187,44554,1
10187,42793,1
10187,42267,1
10187,42392,1
10187,42037,1
10187,41559,1
10187,41385,1
10187,40565,1
10187,37004,1
10187,36730,1
10187,36454,1
10187,35450,1
10187,35018,1
10187,35129,1
10187,34019,1
10187,33356,1
10187,33598,1
10187,33325,1
10187,33298,1
10187,33125,1
10187,33191,1
10187,31756,1
10187,30805,1
10187,30860,1
10187,31121,1
10187,30405,1
10187,30234,1
10187,29648,1
10187,29291,1
10187,27761,1
10187,27864,1
10187,27618,1
10187,27210,1
10187,26718,1
10187,26794,1
10187,26429,1
10187,25939,1
10187,25334,1
10187,25371,1
10187,25549,1
10187,25024,1
10187,25036,1
10187,24314,1
10187,24387,1
10187,23419,1
10187,22844,1
10187,22700,1
10187,22343,1
10187,20906,1
10187,20925,1
10187,20279,1
10187,20331,1
10187,20339,1
10187,19825,1
10187,19700,1
10187,19373,1
10187,18899,1
10187,18982,1
10187,18113,1
10187,18178,1
10187,18030,1
10187,17016,1
10187,17286,1
10187,16973,1
10187,16292,1
10187,15674,1
10187,14881,1
10187,14420,1
10187,13862,1
10187,13902,1
10187,13316,1
10187,12656,1
10187,11886,1
