bodyId,type,instance,class,superclass,somaSide,rootSide,status,hemibrainType,flywireType
26295,ER3m,ER3m_R,CX,cb_intrinsic,R,,Traced,ER3m,ER3m
26417,PEN_b(PEN2),PEN_b(PB06b)_L9,CX,cb_intrinsic,L,,Traced,PEN_b(PEN2),PEN_b(PEN2)
26429,hDeltaK,hDeltaK_07_C6b,CX,cb_intrinsic,R,,Traced,hDeltaK,hDeltaK
26439,hDeltaF,hDeltaF_14_C6,CX,cb_intrinsic,L,,Traced,hDeltaF,hDeltaF
26443,PEG,PEG(PB07)_R5,CX,cb_intrinsic,R,,Traced,PEG,PEG
26488,PFL3,PFL3(PB12c)_R5_C3,CX,cb_intrinsic,R,,Traced,PFL3,PFL3
26673,ER3w_b,ER3w_b_L,CX,cb_intrinsic,L,,Traced,ER3w_b,ER3w
26739,PFNd,PFNd(PB04)_R7_C3,CX,cb_intrinsic,R,,Traced,PFNd,PFNd
26798,ER1_a,ER1_a_L,CX,cb_intrinsic,L,,Traced,ER1_a,ER1
26841,ER3a_a,ER3a_a_L,CX,cb_intrinsic,L,,Traced,ER3a_a,ER3a
26843,ER3w_b,ER3w_b_R,CX,cb_intrinsic,R,,Traced,ER3w_b,ER3w
26913,PFNd,PFNd(PB04)_R2_C8,CX,cb_intrinsic,R,,Traced,PFNd,PFNd
26939,ER3m,ER3m_R,CX,cb_intrinsic,R,,Traced,ER3m,ER3m
26962,hDeltaJ,hDeltaJ_01_C1a,CX,cb_intrinsic,R,,Traced,hDeltaJ,hDeltaJ
27013,ER3m,ER3m_L,CX,cb_intrinsic,L,,Traced,ER3m,ER3m
27043,ER3w_c,ER3w_c_R,CX,cb_intrinsic,R,,Traced,ER3w_a,ER3w
27052,ER3d_d,ER3d_d_R,CX,cb_intrinsic,R,,Traced,ER3d_d,ER3d_d
27106,hDeltaK,hDeltaK_03_C3,CX,cb_intrinsic,R,,Traced,hDeltaK,hDeltaK
27109,hDeltaB,hDeltaB_06_C6,CX,cb_intrinsic,R,,Traced,hDeltaB,hDeltaB
27133,hDeltaK,hDeltaK_03_C3,CX,cb_intrinsic,R,,Traced,hDeltaK,hDeltaK
27179,PFNv,PFNv(PB05)_L2_C1,CX,cb_intrinsic,L,,Traced,PFNv,PFNv
27191,PFNv,PFNv(PB05)_L9_C9,CX,cb_intrinsic,L,,Traced,PFNv,PFNv
27195,hDeltaM,hDeltaM_C2,CX,cb_intrinsic,R,,Traced,hDeltaM,hDeltaM
27213,PFNd,PFNd(PB04)_L7_C6,CX,cb_intrinsic,L,,Traced,PFNd,PFNd
27246,ER3d_d,ER3d_d_R,CX,cb_intrinsic,R,,Traced,ER3d_d,ER3d_d
27269,ER3d_c,ER3d_c_L,CX,cb_intrinsic,L,,Traced,ER3d_c,"ER3d_a,ER3d_c"
27296,PEN_a(PEN1),PEN_a(PB06a)_R6,CX,cb_intrinsic,R,,Traced,PEN_a(PEN1),PEN_a(PEN1)
27326,hDeltaJ,hDeltaJ_14_C12a,CX,cb_intrinsic,L,,Traced,hDeltaJ,hDeltaJ
27348,ER3m,ER3m_L,CX,cb_intrinsic,L,,Traced,ER3m,ER3m
27425,hDeltaK,hDeltaK_13_C11,CX,cb_intrinsic,L,,Traced,hDeltaK,hDeltaK
27454,ER3d_c,ER3d_c_R,CX,cb_intrinsic,R,,Traced,ER3d_c,"ER3d_a,ER3d_c"
27460,PFNd,PFNd(PB04)_R5_C5,CX,cb_intrinsic,R,,Traced,PFNd,PFNd
27492,PFL2,PFL2(PB12b)_L3_C7,CX,cb_intrinsic,L,,Traced,PFL2,PFL2
27502,FC1E,FC1E_C4_L,CX,cb_intrinsic,L,,Traced,FC1E,FC1C
27618,PFNd,PFNd(PB04)_L3_C2,CX,cb_intrinsic,L,,Traced,PFNd,PFNd
27655,hDeltaJ,hDeltaJ_09_C7b,CX,cb_intrinsic,L,,Traced,hDeltaJ,hDeltaJ
27770,ER3w_b,ER3w_b_R,CX,cb_intrinsic,R,,Traced,ER3w_b,ER3w
27806,ER3p_a,ER3p_a_R,CX,cb_intrinsic,R,,Traced,ER3p_a,ER3p
27850,ER3w_b,ER3w_b_R,CX,cb_intrinsic,R,,Traced,ER3w_b,ER3w
27903,ER3d_d,ER3d_d_L,CX,cb_intrinsic,L,,Traced,ER3d_d,ER3d_d
27926,hDeltaJ,hDeltaJ_14_C12b,CX,cb_intrinsic,L,,Traced,hDeltaJ,hDeltaJ
27985,PFNp_c,PFNp_c,CX,cb_intrinsic,L,,Traced,PFNp_c,PFNp
28074,hDeltaJ,hDeltaJ_04_C4,CX,cb_intrinsic,R,,Traced,hDeltaJ,hDeltaJ
28146,PFR_a,PFR_a(PB11a)_L7_C7,CX,cb_intrinsic,L,,Traced,PFR_a,PFR_a
28190,PFNv,PFNv(PB05)_R5_C6,CX,cb_intrinsic,R,,Traced,PFNv,PFNv
28248,PFGs,PFGs(PB10)_R3_C7,CX,cb_intrinsic,R,,Traced,PFGs,PFGs
28254,PFNv,PFNv(PB05)_R2_C9,CX,cb_intrinsic,R,,Traced,PFNv,PFNv
28258,hDeltaG,hDeltaG_07_C4,CX,cb_intrinsic,R,,Traced,hDeltaG,hDeltaG
28339,ER4d,ER4d_R,CX,cb_intrinsic,R,,Traced,ER4d,ER4d
28418,hDeltaL,hDeltaL_01_C1,CX,cb_intrinsic,R,,Traced,hDeltaL,hDeltaL
28430,ER3m,ER3m_L,CX,cb_intrinsic,L,,Traced,ER3m,ER3m
28559,PFNv,PFNv(PB05)_R8_C3,CX,cb_intrinsic,R,,Traced,PFNv,PFNv
28582,hDeltaE,hDeltaE_02_C2,CX,cb_intrinsic,R,,Traced,hDeltaE,hDeltaE
28627,ER3m,ER3m_L,CX,cb_intrinsic,L,,Traced,ER3m,ER3m
28701,ER3d_b,ER3d_b_R,CX,cb_intrinsic,R,,Traced,ER3d_b,ER3d_b
28767,PFGs,PFGs(PB10)_R8_C2,CX,cb_intrinsic,R,,Traced,PFGs,PFGs
28782,hDeltaK,hDeltaK_10_C8,CX,cb_intrinsic,L,,Traced,hDeltaK,hDeltaK
28791,PEN_b(PEN2),PEN_b(PB06b)_R4,CX,cb_intrinsic,R,,Traced,PEN_b(PEN2),PEN_b(PEN2)
29044,PFNa,PFNa(PB03)_R5_C6,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
29046,ER3d_b,ER3d_b_R,CX,cb_intrinsic,R,,Traced,ER3d_b,ER3d_b
29135,PEN_b(PEN2),PEN_b(PB06b)_R6,CX,cb_intrinsic,R,,Traced,PEN_b(PEN2),PEN_b(PEN2)
29177,ER3d_b,ER3d_b_R,CX,cb_intrinsic,R,,Traced,ER3d_b,ER3d_b
29261,PFNd,PFNd(PB04)_L6_C5,CX,cb_intrinsic,L,,Traced,PFNd,PFNd
29403,PFNa,PFNa(PB03)_L9_C9,CX,cb_intrinsic,L,,Traced,PFNa,PFNa
29493,PFNv,PFNv(PB05)_R7_C3,CX,cb_intrinsic,R,,Traced,PFNv,PFNv
29545,ER3w_b,ER3w_b_R,CX,cb_intrinsic,R,,Traced,ER3w_b,ER3w
29648,hDeltaK,hDeltaK_11_C9,CX,cb_intrinsic,L,,Traced,hDeltaK,hDeltaK
29674,FC2A,FC2A_C2_L,CX,cb_intrinsic,L,,Traced,FC2A,FC2A
29701,hDeltaJ,hDeltaJ_01_C1b,CX,cb_intrinsic,R,,Traced,hDeltaJ,hDeltaJ
29711,ER3a_b,ER3a_b_L,CX,cb_intrinsic,L,,Traced,ER3a_b,ER3a
29713,EL,EL_R,CX,cb_intrinsic,R,,Traced,EL,EL
29791,ER3d_b,ER3d_b_L,CX,cb_intrinsic,L,,Traced,ER3d_b,ER3d_b
29836,PFL3,PFL3(PB12c)_L4_C6,CX,cb_intrinsic,L,,Traced,PFL3,PFL3
29842,ER3m,ER3m_R,CX,cb_intrinsic,R,,Traced,ER3m,ER3m
30068,hDeltaA,hDeltaA_10_C8,CX,cb_intrinsic,L,,Traced,hDeltaA,hDeltaA
30122,hDeltaF,hDeltaF_01_C1,CX,cb_intrinsic,R,,Traced,hDeltaF,hDeltaF
30171,ER3a_a,ER3a_a_R,CX,cb_intrinsic,R,,Traced,ER3a_a,ER3a
30178,ER3d_b,ER3d_b_R,CX,cb_intrinsic,R,,Traced,ER3d_b,ER3d_b
30181,PFR_b,PFR_b(PB11b)_L7_C8,CX,cb_intrinsic,L,,Traced,PFR_b,PFR_b
30206,ER5,ER5_R,CX,cb_intrinsic,R,,Traced,ER5,ER5
30234,PFNd,PFNd(PB04)_L5_C4,CX,cb_intrinsic,L,,Traced,PFNd,PFNd
30310,PEN_b(PEN2),PEN_b(PB06b)_R4,CX,cb_intrinsic,R,,Traced,PEN_b(PEN2),PEN_b(PEN2)
30313,PFNv,PFNv(PB05)_L7_C7,CX,cb_intrinsic,L,,Traced,PFNv,PFNv
30329,hDeltaM,hDeltaM_C6,CX,cb_intrinsic,L,,Traced,hDeltaM,hDeltaM
30371,ER1_a,ER1_a_R,CX,cb_intrinsic,R,,Traced,ER1_a,ER1
30443,ER3a_c,ER3a_c_R,CX,cb_intrinsic,R,,Traced,ER3a_c,ER3a
30522,ER3d_b,ER3d_b_R,CX,cb_intrinsic,R,,Traced,ER3d_b,ER3d_b
30592,ER3d_b,ER3d_b_R,CX,cb_intrinsic,R,,Traced,ER3d_b,ER3d_b
30653,PFGs,PFGs(PB10)_R4_C6,CX,cb_intrinsic,R,,Traced,PFGs,PFGs
30674,ER3d_b,ER3d_b_R,CX,cb_intrinsic,R,,Traced,ER3d_b,ER3d_b
30781,PFNd,PFNd(PB04)_R9_C1,CX,cb_intrinsic,R,,Traced,PFNd,PFNd
30805,hDeltaL,hDeltaL_07_C6,CX,cb_intrinsic,L,,Traced,hDeltaL,hDeltaL
30807,PEN_b(PEN2),PEN_b(PB06b)_L4,CX,cb_intrinsic,L,,Traced,PEN_b(PEN2),PEN_b(PEN2)
30968,PFNd,PFNd(PB04)_R5_C5,CX,cb_intrinsic,R,,Traced,PFNd,PFNd
31051,ER3m,ER3m_R,CX,cb_intrinsic,R,,Traced,ER3m,ER3m
31088,ER3p_a,ER3p_a_R,CX,cb_intrinsic,R,,Traced,ER3p_a,ER3p
31121,ER3a_c,ER3a_c_L,CX,cb_intrinsic,L,,Traced,ER3a_c,ER3a
31263,ER3d_b,ER3d_b_R,CX,cb_intrinsic,R,,Traced,ER3d_b,ER3d_b
31499,FC3_c,FC3_c_C8_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
31541,ER3d_d,ER3d_d_R,CX,cb_intrinsic,R,,Traced,ER3d_d,ER3d_d
31627,PFR_b,PFR_b(PB11b)_L3_C4,CX,cb_intrinsic,L,,Traced,PFR_b,PFR_b
31656,hDeltaB,hDeltaB_11_C9,CX,cb_intrinsic,L,,Traced,hDeltaB,hDeltaB
31681,ER1_a,ER1_a_R,CX,cb_intrinsic,R,,Traced,ER1_a,ER1
31684,ER3d_a,ER3d_a_R,CX,cb_intrinsic,R,,Traced,ER3d_a,"ER3d_a,ER3d_c"
31715,hDeltaE,hDeltaE_01_C1,CX,cb_intrinsic,R,,Traced,hDeltaE,hDeltaE
31735,ER1_a,ER1_a_L,CX,cb_intrinsic,L,,Traced,ER1_a,ER1
31756,PFNd,PFNd(PB04)_L9_C8,CX,cb_intrinsic,L,,Traced,PFNd,PFNd
31786,PFR_b,PFR_b(PB11b)_R3_C6,CX,cb_intrinsic,R,,Traced,PFR_b,PFR_b
31970,ER3a_d,ER3a_d_L,CX,cb_intrinsic,L,,Traced,ER3a_d,ER3a
32051,hDeltaD,hDeltaD_01_C1,CX,cb_intrinsic,R,,Traced,hDeltaD,hDeltaD
32122,hDeltaC,hDeltaC_11_C9,CX,cb_intrinsic,L,,Traced,hDeltaC,hDeltaC
32258,PEN_b(PEN2),PEN_b(PB06b)_L9,CX,cb_intrinsic,L,,Traced,PEN_b(PEN2),PEN_b(PEN2)
32300,PFNa,PFNa(PB03)_L5_C4,CX,cb_intrinsic,L,,Traced,PFNa,PFNa
32315,ER1_a,ER1_a_L,CX,cb_intrinsic,L,,Traced,ER1_a,ER1
32432,hDeltaC,hDeltaC_13_C11,CX,cb_intrinsic,L,,Traced,hDeltaC,hDeltaC
32451,PFR_a,PFR_a(PB11a)_L8_C8,CX,cb_intrinsic,L,,Traced,PFR_a,PFR_a
32520,PFNa,PFNa(PB03)_L2_C1,CX,cb_intrinsic,L,,Traced,PFNa,PFNa
32675,hDeltaB,hDeltaB_12_C10,CX,cb_intrinsic,L,,Traced,hDeltaB,hDeltaB
32718,hDeltaB,hDeltaB_12_C10,CX,cb_intrinsic,L,,Traced,hDeltaB,hDeltaB
33293,PFR_a,PFR_a(PB11a)_R4_C6,CX,cb_intrinsic,R,,Traced,PFR_a,PFR_a
33298,PFR_b,PFR_b(PB11b)_L6_C7,CX,cb_intrinsic,L,,Traced,PFR_b,PFR_b
33307,PFNv,PFNv(PB05)_L3_C2,CX,cb_intrinsic,L,,Traced,PFNv,PFNv
33325,PFNd,PFNd(PB04)_L3_C2,CX,cb_intrinsic,L,,Traced,PFNd,PFNd
33356,FC2B,FC2B_C2_L,CX,cb_intrinsic,L,,Traced,FC2B,FC2B
33382,FC2A,FC2A_C8_R,CX,cb_intrinsic,R,,Traced,FC2A,FC2A
33410,hDeltaC,hDeltaC_09_C7,CX,cb_intrinsic,R,,Traced,hDeltaC,hDeltaC
33552,PFR_a,PFR_a(PB11a)_R8_C2,CX,cb_intrinsic,R,,Traced,PFR_a,PFR_a
33589,ER3d_b,ER3d_b_L,CX,cb_intrinsic,L,,Traced,ER3d_b,ER3d_b
33598,PFR_b,PFR_b(PB11b)_R3_C7,CX,cb_intrinsic,R,,Traced,PFR_b,PFR_b
33911,ER3a_b,ER3a_b_R,CX,cb_intrinsic,R,,Traced,ER3a_b,ER3a
34019,FC1D,FC1D_C2_R,CX,cb_intrinsic,R,,Traced,FC1D,FC1D
34038,ER3d_b,ER3d_b_L,CX,cb_intrinsic,L,,Traced,ER3d_b,ER3d_b
34085,PFNa,PFNa(PB03)_L7_C6,CX,cb_intrinsic,L,,Traced,PFNa,PFNa
34188,EL,EL_L,CX,cb_intrinsic,L,,Traced,EL,EL
34203,FC2B,FC2B_C1_R,CX,cb_intrinsic,R,,Traced,FC2B,FC2B
34226,PFNd,PFNd(PB04)_R3_C7,CX,cb_intrinsic,R,,Traced,PFNd,PFNd
34239,ER3a_a,ER3a_a_R,CX,cb_intrinsic,R,,Traced,ER3a_a,ER3a
34607,ER4d,ER4d_L,CX,cb_intrinsic,L,,Traced,ER4d,ER4d
34652,ER1_b,ER1_b_L,CX,cb_intrinsic,L,,Traced,ER1_b,ER1
34737,ER3a_b,ER3a_b_R,CX,cb_intrinsic,R,,Traced,ER3a_b,ER3a
34750,hDeltaD,hDeltaD_05_C3,CX,cb_intrinsic,R,,Traced,hDeltaD,hDeltaD
34802,FC1B,FC1B_C8_R,CX,cb_intrinsic,R,,Traced,FC1B,"FC1A,FC1B,FC1F"
34922,ER3a_b,ER3a_b_R,CX,cb_intrinsic,R,,Traced,ER3a_b,ER3a
34924,hDeltaB,hDeltaB_04_C4,CX,cb_intrinsic,R,,Traced,hDeltaB,hDeltaB
34949,PEN_a(PEN1),PEN_a(PB06a)_L4,CX,cb_intrinsic,L,,Traced,PEN_a(PEN1),PEN_a(PEN1)
35013,PFNm_b,PFNm_b_R5_C6,CX,cb_intrinsic,R,,Traced,PFNm_b,PFNm
35018,FC1B,FC1B_C9_L,CX,cb_intrinsic,L,,Traced,FC1B,"FC1A,FC1B,FC1F"
35277,FC2B,FC2B_C8_R,CX,cb_intrinsic,R,,Traced,FC2B,FC2B
35322,PFL3,PFL3(PB12c)_R1_C7,CX,cb_intrinsic,R,,Traced,PFL3,PFL3
35324,Delta7,Delta7(PB15)_L5R4_L,CX,cb_intrinsic,L,,Traced,Delta7,Delta7
35429,hDeltaJ,hDeltaJ_05_C5,CX,cb_intrinsic,R,,Traced,hDeltaJ,hDeltaJ
35461,PFNd,PFNd(PB04)_L7_C6,CX,cb_intrinsic,L,,Traced,PFNd,PFNd
35545,ER3a_a,ER3a_a_L,CX,cb_intrinsic,L,,Traced,ER3a_a,ER3a
35641,ER3d_c,ER3d_c_L,CX,cb_intrinsic,L,,Traced,ER3d_c,"ER3d_a,ER3d_c"
35738,FC1B,FC1B_C2_R,CX,cb_intrinsic,R,,Traced,FC1B,"FC1A,FC1B,FC1F"
35743,PEN_a(PEN1),PEN_a(PB06a)_R4,CX,cb_intrinsic,R,,Traced,PEN_a(PEN1),PEN_a(PEN1)
35794,PFNd,PFNd(PB04)_R4_C6,CX,cb_intrinsic,R,,Traced,PFNd,PFNd
35865,PFNa,PFNa(PB03)_L4_C3,CX,cb_intrinsic,L,,Traced,PFNa,PFNa
35912,PFGs,PFGs(PB10)_L6_C6,CX,cb_intrinsic,L,,Traced,PFGs,PFGs
35978,ER1_b,ER1_b_L,CX,cb_intrinsic,L,,Traced,ER1_b,ER1
36059,hDeltaK,hDeltaK_10_C8,CX,cb_intrinsic,L,,Traced,hDeltaK,hDeltaK
36201,FC2A,FC2A_C4_L,CX,cb_intrinsic,L,,Traced,FC2A,FC2A
36205,hDeltaJ,hDeltaJ_04_C4,CX,cb_intrinsic,R,,Traced,hDeltaJ,hDeltaJ
36227,FC1A,FC1A_C6_L,CX,cb_intrinsic,L,,Traced,FC1A,"FC1A,FC1B,FC1F"
36235,ER1_c,ER1_c_L,CX,cb_intrinsic,L,,Traced,ER1,ER1
36327,ER3a_a,ER3a_a_R,CX,cb_intrinsic,R,,Traced,ER3a_a,ER3a
36384,ER1_b,ER1_b_R,CX,cb_intrinsic,R,,Traced,ER1_b,ER1
36454,PFNa,PFNa(PB03)_R5_C6,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
36524,ER2_a,ER2_a_L,CX,cb_intrinsic,L,,Traced,ER2_a,ER2
36730,ER1_b,ER1_b_L,CX,cb_intrinsic,L,,Traced,ER1_b,ER1
36928,ER3a_b,ER3a_b_L,CX,cb_intrinsic,L,,Traced,ER3a_b,ER3a
37004,FC1C_a,FC1C_a_C8_L,CX,cb_intrinsic,L,,Traced,FC1C,FC1C
37058,ER1_b,ER1_b_R,CX,cb_intrinsic,R,,Traced,ER1_b,ER1
37105,ER1_b,ER1_b_L,CX,cb_intrinsic,L,,Traced,ER1_b,ER1
37142,PEN_a(PEN1),PEN_a(PB06a)_L6,CX,cb_intrinsic,L,,Traced,PEN_a(PEN1),PEN_a(PEN1)
37437,ER3d_e,ER3d_e_L,CX,cb_intrinsic,L,,Traced,ER3d_a,ER3d
37751,PFNd,PFNd(PB04)_R8_C2,CX,cb_intrinsic,R,,Traced,PFNd,PFNd
37758,ER3d_a,ER3d_a_R,CX,cb_intrinsic,R,,Traced,ER3d_a,"ER3d_a,ER3d_c"
37817,ER3d_e,ER3d_e_R,CX,cb_intrinsic,R,,Traced,ER3d_a,ER3d
38001,ER3a_d,ER3a_d_L,CX,cb_intrinsic,L,,Traced,ER3a_d,ER3a
38084,ER3m,ER3m_L,CX,cb_intrinsic,L,,Traced,ER3m,ER3m
38268,ER1_b,ER1_b_R,CX,cb_intrinsic,R,,Traced,ER1_b,ER1
38306,ER3d_a,ER3d_a_L,CX,cb_intrinsic,L,,Traced,ER3d_a,"ER3d_a,ER3d_c"
38334,PFNd,PFNd(PB04)_R3_C7,CX,cb_intrinsic,R,,Traced,PFNd,PFNd
38832,FC3_c,FC3_c_C1_R,CX,cb_intrinsic,R,,Traced,FC3,FC3
39095,ER1_a,ER1_a_L,CX,cb_intrinsic,L,,Traced,ER1_a,ER1
39385,hDeltaC,hDeltaC_03_C3,CX,cb_intrinsic,R,,Traced,hDeltaC,hDeltaC
39413,PEG,PEG(PB07)_L2,CX,cb_intrinsic,L,,Traced,PEG,PEG
39503,ER3p_a,ER3p_a_L,CX,cb_intrinsic,L,,Traced,ER3p_a,ER3p
39538,FC2A,FC2A_C6_R,CX,cb_intrinsic,R,,Traced,FC2A,FC2A
39567,PFL1,PFL1(PB12a)_L5_C6,CX,cb_intrinsic,L,,Traced,PFL1,PFL1
39690,hDeltaE,hDeltaE_07_C4,CX,cb_intrinsic,L,,Traced,hDeltaE,hDeltaE
39753,PEG,PEG(PB07)_L8,CX,cb_intrinsic,L,,Traced,PEG,PEG
39798,ER5,ER5_L,CX,cb_intrinsic,L,,Traced,ER5,ER5
39813,PEN_b(PEN2),PEN_b(PB06b)_L5,CX,cb_intrinsic,L,,Traced,PEN_b(PEN2),PEN_b(PEN2)
39883,hDeltaF,hDeltaF_07_C3,CX,cb_intrinsic,L,,Traced,hDeltaF,hDeltaF
39970,hDeltaC,hDeltaC_12_C10,CX,cb_intrinsic,L,,Traced,hDeltaC,hDeltaC
40037,PFNd,PFNd(PB04)_R4_C6,CX,cb_intrinsic,R,,Traced,PFNd,PFNd
40069,PFNd,PFNd(PB04)_L4_C3,CX,cb_intrinsic,L,,Traced,PFNd,PFNd
40179,FC2A,FC2A_C7_L,CX,cb_intrinsic,L,,Traced,FC2A,FC2A
40213,ER1_b,ER1_b_L,CX,cb_intrinsic,L,,Traced,ER1_b,ER1
40390,PEN_b(PEN2),PEN_b(PB06b)_R7,CX,cb_intrinsic,R,,Traced,PEN_b(PEN2),PEN_b(PEN2)
40558,ER3d_b,ER3d_b_L,CX,cb_intrinsic,L,,Traced,ER3d_b,ER3d_b
40565,hDeltaK,hDeltaK_11_C9,CX,cb_intrinsic,L,,Traced,hDeltaK,hDeltaK
40768,EPGt,EPGt(PB09)_R9,CX,cb_intrinsic,R,,Traced,EPGt,EPGt
41052,PFNa,PFNa(PB03)_R9_C1,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
41277,hDeltaJ,hDeltaJ_02_C2,CX,cb_intrinsic,R,,Traced,hDeltaJ,hDeltaJ
41556,PFNa,PFNa(PB03)_R7_C4,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
41559,FC2A,FC2A_C9_L,CX,cb_intrinsic,L,,Traced,FC2A,FC2A
41665,ER3a_c,ER3a_c_L,CX,cb_intrinsic,L,,Traced,ER3a_c,ER3a
41715,hDeltaK,hDeltaK_14_C12b,CX,cb_intrinsic,L,,Traced,hDeltaK,hDeltaK
41743,hDeltaK,hDeltaK_14_C12b,CX,cb_intrinsic,L,,Traced,hDeltaK,hDeltaK
41849,PFNd,PFNd(PB04)_L9_C8,CX,cb_intrinsic,L,,Traced,PFNd,PFNd
41908,ER3a_a,ER3a_a_L,CX,cb_intrinsic,L,,Traced,ER3a_a,ER3a
41941,FC2C,FC2C_C4_L,CX,cb_intrinsic,L,,Traced,FC2C,FC2C
42059,PEG,PEG(PB07)_L9,CX,cb_intrinsic,L,,Traced,PEG,PEG
42118,FC3_b,FC3_b_C3_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
42231,hDeltaI,hDeltaI_14_C12,CX,cb_intrinsic,L,,Traced,hDeltaI,hDeltaI
42241,ER1_b,ER1_b_R,CX,cb_intrinsic,R,,Traced,ER1_b,ER1
42264,ER3d_e,ER3d_e_R,CX,cb_intrinsic,R,,Traced,ER3d_a,ER3d
42267,PFNd,PFNd(PB04)_L6_C5,CX,cb_intrinsic,L,,Traced,PFNd,PFNd
42392,PFNa,PFNa(PB03)_R8_C3,CX,cb_intrinsic,R,,Traced,PFNa,PFNa
42440,hDeltaG,hDeltaG_03_C2,CX,cb_intrinsic,R,,Traced,hDeltaG,hDeltaG
42509,ER1_a,ER1_a_R,CX,cb_intrinsic,R,,Traced,ER1_a,ER1
42736,FC3_a,FC3_a_C8_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
42739,hDeltaB,hDeltaB_03_C3,CX,cb_intrinsic,R,,Traced,hDeltaB,hDeltaB
42750,PFNd,PFNd(PB04)_L6_C5,CX,cb_intrinsic,L,,Traced,PFNd,PFNd
42835,PFNd,PFNd(PB04)_L4_C3,CX,cb_intrinsic,L,,Traced,PFNd,PFNd
42975,hDeltaA,hDeltaA_11_C9,CX,cb_intrinsic,L,,Traced,hDeltaA,hDeltaA
43039,ER3d_d,ER3d_d_L,CX,cb_intrinsic,L,,Traced,ER3d_d,ER3d_d
43127,PFNd,PFNd(PB04)_R2_C8,CX,cb_intrinsic,R,,Traced,PFNd,PFNd
43161,hDeltaC,hDeltaC_02_C2,CX,cb_intrinsic,R,,Traced,hDeltaC,hDeltaC
43212,ER3d_a,ER3d_a_L,CX,cb_intrinsic,L,,Traced,ER3d_a,"ER3d_a,ER3d_c"
43683,ER3w_a,ER3w_a_R,CX,cb_intrinsic,R,,Traced,ER3w_a,ER3w
43814,FC1B,FC1B_C6_L,CX,cb_intrinsic,L,,Traced,FC1B,"FC1A,FC1B,FC1F"
43881,PFR_a,PFR_a(PB11a)_L5_C5,CX,cb_intrinsic,L,,Traced,PFR_a,PFR_a
43928,FC1F,FC1F_C6_L,CX,cb_intrinsic,L,,Traced,FC1F,"FC1A,FC1B,FC1F"
44010,ER3w_b,ER3w_b_L,CX,cb_intrinsic,L,,Traced,ER3w_b,ER3w
44127,ER3d_d,ER3d_d_R,CX,cb_intrinsic,R,,Traced,ER3d_d,ER3d_d
44152,PFNa,PFNa(PB03)_L8_C7,CX,cb_intrinsic,L,,Traced,PFNa,PFNa
44256,PFGs,PFGs(PB10)_L5_C5,CX,cb_intrinsic,L,,Traced,PFGs,PFGs
44422,ER3m,ER3m_L,CX,cb_intrinsic,L,,Traced,ER3m,ER3m
44554,FC2B,FC2B_C8_R,CX,cb_intrinsic,R,,Traced,FC2B,FC2B
44669,PFNv,PFNv(PB05)_R4_C7,CX,cb_intrinsic,R,,Traced,PFNv,PFNv
44814,ER3m,ER3m_L,CX,cb_intrinsic,L,,Traced,ER3m,ER3m
44830,ER3d_e,ER3d_e_R,CX,cb_intrinsic,R,,Traced,ER3d_a,ER3d
44909,ER5,ER5_L,CX,cb_intrinsic,L,,Traced,ER5,ER5
45134,ER3p_b,ER3p_b_L,CX,cb_intrinsic,L,,Traced,ER3p_b,ER3p
45151,hDeltaF,hDeltaF_12_C5a,CX,cb_intrinsic,L,,Traced,hDeltaF,hDeltaF
45155,hDeltaE,hDeltaE_11_C6,CX,cb_intrinsic,L,,Traced,hDeltaE,hDeltaE
45282,PFNp_c,PFNp_c,CX,cb_intrinsic,R,,Traced,PFNp_c,PFNp
45343,FC2C,FC2C_C7_L,CX,cb_intrinsic,L,,Traced,FC2C,FC2C
45398,PFNa,PFNa(PB03)_L3_C2,CX,cb_intrinsic,L,,Traced,PFNa,PFNa
45427,EL,EL_R,CX,cb_intrinsic,R,,Traced,EL,EL
45789,FC3_a,FC3_a_C9_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
45839,ER3d_b,ER3d_b_L,CX,cb_intrinsic,L,,Traced,ER3d_b,ER3d_b
45876,FC2A,FC2A_C7_R,CX,cb_intrinsic,R,,Traced,FC2A,FC2A
45969,PEG,PEG(PB07)_R9,CX,cb_intrinsic,R,,Traced,PEG,PEG
46073,EL,EL_R,CX,cb_intrinsic,R,,Traced,EL,EL
46089,ER3p_a,ER3p_a_L,CX,cb_intrinsic,L,,Traced,ER3p_a,ER3p
46169,FC2A,FC2A_C1_L,CX,cb_intrinsic,L,,Traced,FC2A,FC2A
46209,FC3_b,FC3_b_C4_L,CX,cb_intrinsic,L,,Traced,FC3,FC3
46242,ER3w_a,ER3w_a_L,CX,cb_intrinsic,L,,Traced,ER3w_a,ER3w
46262,ER3d_b,ER3d_b_L,CX,cb_intrinsic,L,,Traced,ER3d_b,ER3d_b
46341,ER3w_b,ER3w_b_L,CX,cb_intrinsic,L,,Traced,ER3w_b,ER3w
46358,PFNv,PFNv(PB05)_L4_C3,CX,cb_intrinsic,L,,Traced,PFNv,PFNv
